university_id,2024 RANK,2023 RANK,University,Country Code,Country,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Student Population,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,Quality of Education,Alumni Employment,Quality of Faculty,Quality_Publications,Influence,Citations_Count,Latitude,Longitude,type,universities_ranked_count_x,best_university_rank,Country_Avg_Overall_Score,Country_Avg_Academic_Reputation,Country_Avg_Rank,Country_Avg_Citations,female_percentage,male_percentage,Subject_Field,Citation_Score,Research_Output_Score,Enrollment,Undergrad_Students,Postgrad_Students,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank,City,Region,Faculty_Count,Student_Faculty_Ratio,Country_Avg_International_Ratio,Research_Impact_Score,Employability_Score,Internationalization_Score,Research_Productivity_Index,Citation_Total_Score,Academic_Excellence_Score,University_Performance_Index,H_Index,Publication_Count,universities_ranked_count_y
U0280,461,511-520,Florida State University,US,United States,XL,FC,VH,5,A,25.1,349,25.7,374,6.8,701+,30.7,430,15.6,659,3.9,701+,40.1,379,20.5,407,54.3,283,39831,6%,58:42:00,53.421,38.2,38.6,79.4,68.2,58.8,2024,475,645,304,235,232,139,39.7837304,-100.445882,Public,98,2,56.8432449,31.06530612,362.2653061,265.6666667,58,42,Arts & Humanities,34.1,100,40660,17492,23168,1.618,52630.5,7,95.5,7.5,10,475,549,11.5,Tallahassee,North America,2.236,17,0.5,63.08,23.1,9.75,122.9874776,0.176823177,474.7,0.46510238,202,6710,192
U0281,465,521-530,University of Bordeaux,FR,France,XL,FO,VH,5,A,30.2,289,5.3,601+,14.4,701+,21.4,537,25.6,527,19.5,554,91.2,74,11.9,701+,35.8,393,52643,14%,60:40:00,49.058,37.2,29.9,72.5,66.7,66.6,2024,651,1001,304,437,355,460,46.603354,1.8883335,Public,9,58,54.70383333,38.41111111,373,207,60,40,Engineering & Technology,56.8915741,100,51535,39329,12206,5.643,52630.5,15,95.5,7.5,10,501-510,472,11.5,Talence,Europe,3.195,15,0.5,55.46,8.6,22.55,162.4413146,0.383716284,651.9,0.518121169,304,14296,75
U0282,465,601-650,University of Sharjah,AE,United Arab Emirates,L,CO,VH,3,B,16.7,530,18.8,473,5.5,701+,13.5,668,100,9,99.7,35,35.9,413,14.1,600,24.6,495,12848,51%,67:33:00,50.2695,20.7,25.7,93.8,29,98.8,2024,,,,,,,,,Private,5,229,49.6779,18.2,399.2,33.99,67,33,Engineering & Technology,52.2,75,12327,7487,4840,6.988,52630.5,51,95.5,7.5,10,601-650,328,11.5,,Asia,678,18,0.5,66.56,16.45,99.85,2.63,0,0,0.309265568,202,1831,13
U0283,469,443,Illinois Institute of Technology,US,United States,M,CO,VH,5,B,14.2,601+,15.6,532,13,701+,48.5,280,30.1,490,94.1,93,1.5,701+,13.6,632,2.5,701+,6107,36%,37 : 63,49.858,42.6,26.9,67.8,91.5,73.2,2024,156,110,304,821,860,541,39.7837304,-100.445882,Private,98,2,56.8432449,31.06530612,362.2653061,265.6666667,37,63,"Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Law,General Engineering,Mathematics & Statistics,Computer Science,Education,Communication & Media Studies,Architecture,Civil Engineering,Accounting & Finance,Chemistry,Electrical & Electronic Engineering,Psychology,Business & Management,Biological Sciences",50.3,100,6734,4597,2137,2.33,52630.5,45,95.5,7.5,10,444,591,11.5,Chicago,North America,402,15,0.5,51.44,14.6,62.1,2.490049751,0.457942058,186.6,0.422888804,95,1526,192
U0284,472,338,Hiroshima University,JP,Japan,L,FC,VH,4,A,23.6,366,14,581,81,136,9.6,701+,17.3,624,12.9,663,30,457,9.8,701+,37.5,382,14590,10%,38 : 62,39.3505,39.6,26.4,44.7,68.5,51.5,2024,667,1001,304,366,311,541,36.5748441,139.2394179,Public,37,29,35.23782432,24.98108108,1011.972973,567.8518519,38,62,"Archaeology,Medicine & Dentistry,Other Health,Agriculture & Forestry,Mathematics & Statistics,Architecture,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Psychology,Business & Management,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance,General Engineering,Communication & Media Studies,Computer Science,Sport Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,History, Philosophy & Theology,Education,Veterinary Science,Languages, Literature & Linguistics,Biological Sciences,Sociology,Electrical & Electronic Engineering,Geography,Chemistry",20.1,100,14922,10506,4416,1.68,52630.5,12,95.5,7.5,10,343,480,11.5,Higashihiroshima City,Asia,2.366,6,0.5,37.38,11.9,15.1,131.8681319,0.548507049,658.3,0.47071992,149,3101,120
U0285,476,363,Kobe University,JP,Japan,L,FC,VH,4,A,28.5,308,38.8,248,53.2,292,11.6,701+,7.4,701+,7.7,701+,8.7,701+,11.9,701+,10.9,658,15333,7%,35 : 65,39.9115,39.5,27.2,48.1,75.4,39,2024,160,445,141,418,318,327,36.5748441,139.2394179,Public,37,29,35.23782432,24.98108108,1011.972973,567.8518519,35,65,"Education,Mechanical & Aerospace Engineering,Civil Engineering,History, Philosophy & Theology,Chemistry,Medicine & Dentistry,Physics & Astronomy,Law,Business & Management,Architecture,Computer Science,Sport Science,Art, Performing Arts & Design,Communication & Media Studies,Agriculture & Forestry,Accounting & Finance,General Engineering,Economics & Econometrics,Psychology,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Other Health,Geography,Sociology,Biological Sciences",24.3,100,15355,11306,4049,1.216,52630.5,7,95.5,7.5,10,386,482,11.5,Kobe City,Asia,1.986,8,0.5,39.74,25.35,7.55,185.8006042,0.398856699,239.8,0.346777515,107,2714,120
U0286,480,501-510,Missouri University of Science and Technology,US,United States,M,CO,VH,5,A,4.6,601+,4.8,601+,6.5,701+,85.1,94,61.1,313,12.3,674,2.1,701+,9.6,701+,1.6,701+,7271,9%,24 : 76,47.951,33.2,28.7,69.6,88.1,72.4,2024,667,392,304,827,1001,1001,39.7837304,-100.445882,Public,98,2,56.8432449,31.06530612,362.2653061,265.6666667,24,76,Life Sciences & Medicine,87.7,100,7306,4991,2315,557,52630.5,13,95.5,7.5,10,511-520,628,11.5,Rolla,North America,369,18,0.5,53.24,7.2,36.7,2.482384824,0.77962038,475.6,0.566219656,175,1891,192
U0287,481,601-650,Bangor University,UK,United Kingdom,M,FC,VH,5,A,8.8,601+,5.3,601+,14.9,701+,39.7,346,42.2,391,55.4,267,24.6,503,13,661,87.4,108,8130,23%,61:39:00,46.476,27.6,25.3,72.7,64.3,88.2,2024,446,824,304,656,613,673,54.7023545,-3.2765753,Public,69,1,50.81734058,25.96666667,455.4347826,388.05,61,39,"Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology,Computer Science,Sociology,Art, Performing Arts & Design,Law,Education,History, Philosophy & Theology,Sport Science,Business & Management,Agriculture & Forestry,Accounting & Finance,Biological Sciences,Other Health,Communication & Media Studies,Archaeology,Economics & Econometrics,Geography",48,100,9035,6838,2197,2.196,52630.5,31,95.5,7.5,10,601-650,566,11.5,,Europe,740,12,1.869565217,53.74,9.15,48.8,1.17027027,0.586928072,516.8,0.522700965,303,5094,126
U0288,481,601-650,Leibniz University Hannover,DE,Germany,L,CO,VH,5,A,21.3,408,33.2,298,16.8,701+,14.8,640,40.5,408,30.6,418,44.3,350,13.1,654,29.9,449,19807,15%,44:56:00,49.5925,38.3,41.5,62.1,81.6,58.2,2024,,,,,,,,,Public,9,31,59.47188889,32.65555556,234,257.5,44,56,"Economics & Econometrics,Education,Mechanical & Aerospace Engineering,Sociology,General Engineering,Civil Engineering,Geography,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Art, Performing Arts & Design,History, Philosophy & Theology,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Computer Science,Architecture,Biological Sciences,Physics & Astronomy,Chemistry,Accounting & Finance,Electrical & Electronic Engineering",21.7,100,17855,10836,7019,4.157,52630.5,16,95.5,7.5,10,601-650,378,11.5,Hanover,Europe,2.54,10,0.5,53.86,23.15,35.55,5.47,0.077172827,0,0.290748141,195,6193,100
U0289,481,405,Satbayev University,KZ,Kazakhstan,M,FO,VH,4,A,23.3,370,36,272,84.3,111,1.2,701+,40.5,407,4.2,701+,1,701+,10.5,701+,1.3,701+,8114,5%,44:56:00,18.459,22.7,10.8,8.5,23.2,68.7,2024,,,,,,,,,Public,2,1381,21.78675,37.35,1542,4.62,44,56,Life Sciences & Medicine,1.7,100,8346,5088,3258,131,52630.5,17,95.5,7.5,10,501-510,331,11.5,Almaty,Asia,1.281,7,0.5,9.42,23.25,22.35,2.78,0,0,0.019962842,33,2334,22
U0290,486,561-570,University of Electronic Science and Technology of China,CN,China (Mainland),XL,CO,VH,4,A,4.3,601+,3,601+,8.6,701+,96.4,46,3.4,701+,2.6,701+,21.7,530,7.6,701+,3.5,701+,37498,3%,30 : 70,50.7065,34.8,35.2,80.9,85.5,33.9,2024,667,720,304,393,952,673,30.047992,-94.3357433,Public,35,12,56.53822857,28.66857143,328.4,574.8823529,30,70,Engineering & Technology,99.9,100,39817,31767,8050,960,52630.5,2,95.5,7.5,10,591-600,519,11.5,Chengdu,Asia,2.032,16,-0.257142857,62.62,5.3,3,143.2086614,0.642921784,574,0.59173816,462,7496,72
U0291,486,591-600,University of Guelph,CA,Canada,L,CO,VH,4,A,13.5,601+,20.9,444,5.8,701+,47.5,286,43.5,384,15.1,618,22.3,525,13.1,658,36.3,389,22936,10%,59:41:00,47.9365,32.6,36.2,66.2,78.1,64.5,2024,667,1001,304,352,325,200,61.0666922,-107.991707,Public,23,21,55.88345652,32.3,315.2173913,294.8571429,59,41,"Communication & Media Studies,Mathematics & Statistics,Economics & Econometrics,History, Philosophy & Theology,Sociology,Politics & International Studies (incl Development Studies),General Engineering,Chemistry,Physics & Astronomy,Psychology,Business & Management,Biological Sciences,Veterinary Science,Geography,Accounting & Finance,Art, Performing Arts & Design,Languages, Literature & Linguistics,Computer Science,Sport Science,Agriculture & Forestry,Electrical & Electronic Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering",38.6,100,23314,13447,9867,2.202,52630.5,11,95.5,7.5,10,581-590,504,11.5,Guelph,North America,1.102,19,0.5,54.2,17,29.3,326.6787659,0.228228914,658.3,0.472587751,291,4688,39
U0292,491,561-570,Dalian University of Technology,CN,China (Mainland),XL,CO,VH,4,A,9.1,601+,3.2,601+,16.8,701+,79.8,110,12.2,701+,3.2,701+,16.3,582,13.7,627,8.7,691,37389,3%,,47.982,37,35,68.1,86.8,40.2,2024,667,257,304,269,745,405,30.047992,-94.3357433,Public,35,12,56.53822857,28.66857143,328.4,574.8823529,32,68,Life Sciences & Medicine,95.7,100,42273,28211,14062,1.128,52630.5,5,95.5,7.5,10,571-580,482,11.5,Dalian,Asia,2.906,14,-0.257142857,54.86,8.45,7.7,60.56434962,0.455509197,435.1,0.480557262,509,10052,72
U0293,491,467,University of Iowa,US,United States,L,FC,VH,5,A,19.9,444,11.2,601+,48.2,325,20.9,548,22.3,569,4.6,701+,51.3,304,22.1,374,38.4,373,28583,6%,55:45:00,56.0285,46.1,37,79.9,88.6,55.8,2024,292,373,212,120,108,151,39.7837304,-100.445882,Public,98,2,56.8432449,31.06530612,362.2653061,265.6666667,55,45,"Other Health,Biological Sciences,Education,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Computer Science,General Engineering,Geography,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Business & Management,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Law,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Psychology,Accounting & Finance,Chemistry,Art, Performing Arts & Design,Sport Science,Communication & Media Studies",54.8,100,28383,20986,7397,2.049,52630.5,5,95.5,7.5,10,455,530,11.5,Iowa City,North America,2.924,10,0.5,62.74,16.65,13.45,50.61559508,0.185214785,292.3,0.435505597,199,6954,192
U0294,494,461,Rensselaer Polytechnic Institute,US,United States,M,CO,VH,5,B,8.3,601+,7,601+,19.5,682,70.7,144,4,701+,44.3,326,1.6,701+,24.1,350,2.7,701+,7496,20%,31 : 69,46.615,34.1,30.3,60.9,89.9,78.7,2024,139,153,304,504,430,254,39.7837304,-100.445882,Private,98,2,56.8432449,31.06530612,362.2653061,265.6666667,31,69,"History, Philosophy & Theology,Chemical Engineering,Psychology,Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Accounting & Finance,General Engineering,Electrical & Electronic Engineering,Architecture,Computer Science,Physics & Astronomy,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering",64.9,100,6873,6013,860,1.594,52630.5,16,95.5,7.5,10,431,695,11.5,Troy,North America,639,12,0.5,48.66,15.55,24.15,1.039123631,0.257242757,192.7,0.353004063,155,2299,192
U0295,498,346,Ewha Womans University,KR,South Korea,L,FC,HI,4,B,26.7,325,23,413,77.4,150,7.7,701+,7.8,701+,19.8,551,1.6,701+,15.3,552,6.9,701+,13999,15%,100:00:00,41.711,37.6,35.3,44.5,82.8,49.6,2024,667,1001,304,463,588,673,36.638392,127.6961188,Private,18,62,43.17502778,24.98333333,667.5,605,100,0,"Architecture,Economics & Econometrics,Sport Science,Sociology,Business & Management,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Geography,Accounting & Finance,Education,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Other Health,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Chemistry,Chemical Engineering,Art, Performing Arts & Design,Law,Mathematics & Statistics,Medicine & Dentistry,Veterinary Science",57.6,75,14226,9985,4241,2.105,52630.5,16,95.5,7.5,10,362,504,11.5,Seoul,Asia,2.436,7,0.5,40.82,19.15,13.8,199.9178982,0.651948052,658.3,0.515842612,97,1026,43
U0296,498,601-650,Ulster University,UK,United Kingdom,L,CO,VH,4,A,8.4,601+,13,601+,11.9,701+,12.1,697,100,72,90.5,117,38.5,388,11.6,701+,63.7,230,19825,10%,56:44:00,39.5635,21.3,22.4,62,50.1,82.4,2024,667,1001,304,807,1001,898,54.7023545,-3.2765753,Public,69,1,50.81734058,25.96666667,455.4347826,388.05,56,44,Arts & Humanities,42.2695529,100,24440,18782,5658,1.845,52630.5,29,95.5,7.5,10,651-700,650,11.5,Coleraine,Europe,1.152,13,1.869565217,46.16,12.3,95.25,775.1736111,0.744270729,658.3,0.544744058,220,2788,126
U0297,498,581-590,University of Delaware,US,United States,L,CO,VH,5,A,10.3,601+,7.9,601+,6.9,701+,59.1,212,36.3,444,13.7,649,28.2,468,19.8,419,31.8,424,21545,11%,57:43:00,48.527,32.7,31.8,72.5,80.9,62.3,2024,396,688,177,304,341,405,39.7837304,-100.445882,Public,98,2,56.8432449,31.06530612,362.2653061,265.6666667,57,43,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Other Health,Veterinary Science,Politics & International Studies (incl Development Studies),Business & Management,Biological Sciences,Mathematics & Statistics,Languages, Literature & Linguistics,Agriculture & Forestry,Architecture,Computer Science,Sport Science,Sociology,Economics & Econometrics,Physics & Astronomy,Mechanical & Aerospace Engineering,Chemical Engineering,Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,General Engineering,History, Philosophy & Theology,Education,Chemistry,Communication & Media Studies",61.3,100,21608,12906,8702,2.337,52630.5,11,95.5,7.5,10,531-540,553,11.5,Newark,North America,1.272,17,0.5,56.22,13.85,25,291.6666667,0.362837163,417.9,0.459476875,280,6406,192
U0298,502,561-570,Bilkent University,TR,Turkey,M,CO,VH,3,B,22.2,396,44.9,196,17.2,701+,12.9,679,72,264,5.7,701+,4.1,701+,14.3,588,14.2,621,9109,8%,46:54:00,39.287,27.8,26,48.8,91.4,70,2024,667,856,304,798,763,460,38.9597594,34.9249653,Private,10,382,34.57495,16.61,965.9,499.5,46,54,"Art, Performing Arts & Design,Economics & Econometrics,Archaeology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Business & Management,Chemistry,Computer Science,Languages, Literature & Linguistics,Biological Sciences,Law,Mathematics & Statistics,Education,Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health",95.7,100,8980,5877,3103,790,52630.5,6,95.5,7.5,10,591-600,415,11.5,Ankara,Asia,770,13,0.5,39.68,29.6,38.85,1.255844156,0.471378621,614.8,0.44760239,109,1476,26
U0299,502,701-750,University of Portsmouth,UK,United Kingdom,L,CO,VH,3,A,8.4,601+,9.6,601+,8.7,701+,18.7,572,75.1,253,87.3,134,44.8,348,12.6,690,73.1,187,23625,29%,47:53:00,45.7765,20,20,84.5,40.6,94.7,2024,667,1001,304,796,775,304,54.7023545,-3.2765753,Public,69,1,50.81734058,25.96666667,455.4347826,388.05,47,53,"Politics & International Studies (incl Development Studies),Law,Psychology,Languages, Literature & Linguistics,Computer Science,Communication & Media Studies,Physics & Astronomy,Economics & Econometrics,Geography,Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Business & Management,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Sociology,Civil Engineering,History, Philosophy & Theology,Accounting & Finance,Architecture,Education,Mechanical & Aerospace Engineering",72.3,100,22370,15232,7138,5.827,52630.5,36,95.5,7.5,10,651-700,635,11.5,Portsmouth,Europe,1.359,16,1.869565217,58.7,11.1,81.2,693.8925681,0.328886114,658.3,0.501205709,153,7709,126
U0300,505,581-590,Macau University of Science and Technology,MO,Macau SAR,L,CO,VH,2,B,4.2,601+,4.2,601+,4.5,701+,47.8,283,100,12,100,1,2.4,701+,20.9,394,1.1,701+,14091,92%,57:43:00,53.055,33.1,34.2,78.9,65,94.7,2024,,,,,,,,,Private,2,196,56.01275,7.4,248.5,1001,57,43,Arts & Humanities,79.5,100,18264,15054,3210,8.869,52630.5,94,95.5,7.5,10,651-700,440,11.5,,Asia,486,22,0.5,61.02,12.55,100,3.19,0.3,0,0.38053705,278,3924,3
U0301,509,457,Sogang University,KR,South Korea,M,CO,VH,4,B,21.5,401,49.1,178,55.7,269,5.5,701+,7.2,701+,24.3,483,1,701+,16.5,513,1.4,701+,9688,19%,47:53:00,35.145,27.2,30.6,39.8,73.3,45,2024,667,653,304,885,978,1001,36.638392,127.6961188,Private,18,62,43.17502778,24.98333333,667.5,605,47,53,Engineering & Technology,8.9,100,10317,7422,2895,1.429,52630.5,18,95.5,7.5,10,494,558,11.5,Seoul,Asia,1.017,9,0.5,36.12,32.8,15.75,823.9921337,0.881318681,553.9,0.50923598,122,2295,43
U0302,509,511-520,University of Bayreuth,DE,Germany,M,CO,VH,3,A,10.3,601+,19.3,467,46.4,338,27,464,50.1,357,21.9,515,40.2,374,12.1,701+,15.4,603,8944,14%,46:54:00,50.9555,38,40.8,65,83.4,67.7,2024,667,1001,304,523,362,327,40.4203479,-79.1166983,Public,9,31,59.47188889,32.65555556,234,257.5,46,54,"Business & Management,Sport Science,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,General Engineering,Geography,Education,Chemistry,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Economics & Econometrics,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Law",72.1,100,7476,5440,2036,993,52630.5,17,95.5,7.5,10,521-530,327,11.5,Bayreuth,Europe,892,9,0.5,55.32,15.7,36,0.747757848,0.305844156,658.3,0.507587763,141,2050,100
U0303,511,541-550,East China Normal University,CN,China (Mainland),L,CO,VH,4,A,15.2,571,3.7,601+,19.1,693,53.1,243,23.3,562,19.6,553,31,453,11.7,701+,19.7,548,28787,8%,64:36:00,52.5475,42.7,35.1,76.3,66.3,56.4,2024,667,522,304,386,626,1001,30.047992,-94.3357433,Public,35,12,56.53822857,28.66857143,328.4,574.8823529,64,36,Life Sciences & Medicine,82.1,100,30163,17486,12677,3.697,52630.5,7,95.5,7.5,10,531-540,433,11.5,Shanghai,Asia,2.471,11,-0.257142857,59.82,7.7,21.45,154.9979765,0.872292413,514.6,0.635456311,355,8827,72
U0304,514,701-750,BoÄŸaziÃ§i University,TR,Turkey,L,CO,HI,5,A,23,378,58.4,138,4,701+,14.3,649,11.1,701+,2.6,701+,4.9,701+,52.7,121,6.2,701+,12877,2%,45:55:00,38.8125,26.1,26.6,57.4,59.6,50.6,2024,,,,,,,,,,10,382,34.57495,16.61,965.9,499.5,45,55,"Sociology,Mathematics & Statistics,Accounting & Finance,Civil Engineering,Education,Physics & Astronomy,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Psychology,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences",45.7,,22317,11755,10197.5,,52630.5,10.5,95.5,7.5,10,,9.5,11.5,,,,,0.5,45.08,55.55,6.85,,0.1497003,0,0.240012867,,,
U0305,514,801-1000,Duy Tan University,VN,Vietnam,L,CO,VH,3,C,10.7,601+,26.3,367,3.8,701+,33.6,408,37,436,1.2,701+,63.7,222,10.9,701+,57.4,263,23951,0%,57:43:00,38.571,12.1,14.2,87.5,17.4,52.5,2024,,,,,,,,,,3,629,33.961,7,966,18.73,57,43,Natural Sciences,76,,23574,15261,8313,,52630.5,1,95.5,7.5,10,,482,11.5,Da Nang,,1310,17.99541985,0.5,58.18,18.6,19.1,3.26,0,0,0.237695195,224,4270,10
U0306,514,422,Shanghai University,CN,China (Mainland),XL,CO,VH,3,A,22.2,397,9,601+,53.3,291,25.4,476,43.8,383,5.9,701+,11.5,643,11.1,701+,15.8,598,38015,6%,51:49:00,45.2805,31.8,38,62.7,71.3,42.9,2024,667,989,304,443,1001,673,30.047992,-94.3357433,Public,35,12,56.53822857,28.66857143,328.4,574.8823529,51,49,Natural Sciences,48.5,100,39590,30413,9177,2.195,52630.5,6,95.5,7.5,10,436,465,11.5,Shanghai,Asia,4.156,9,-0.257142857,52.82,10.05,24.85,85.89990375,0.642921784,654.7,0.5606319,261,9633,72
U0307,520,501-510,Kyungpook National University,KR,South Korea,L,FC,VH,4,A,11.1,601+,18,486,64.5,217,17.2,597,9.8,701+,20.1,545,7.7,701+,43.1,168,54.6,279,18432,14%,45:55:00,43.906,33.2,38.1,51.5,96.2,50.2,2024,667,793,304,373,682,363,36.638392,127.6961188,Public,18,62,43.17502778,24.98333333,667.5,605,45,55,Arts & Humanities,29.6,100,17162,9532,7630,1.712,52630.5,17,95.5,7.5,10,541-550,519,11.5,Daegu,Asia,2.711,8,0.5,46.14,30.55,14.95,103.2829214,0.435164835,595.9,0.471186984,207,4400,43
U0308,523,651-700,University of Hull,UK,United Kingdom,L,FC,HI,4,A,8.5,601+,3.5,601+,13,701+,25.4,477,57.4,322,67.4,221,36.4,407,16.8,507,85.2,118,12305,21%,56:44:00,46.217,27.4,24.3,74.3,59.8,85.4,2024,554,223,201,631,573,898,54.7023545,-3.2765753,Public,69,1,50.81734058,25.96666667,455.4347826,388.05,56,44,"Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Business & Management,Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Biological Sciences,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Other Health,Sport Science,Sociology",40.2,75,13250,8395,4855,2.412,52630.5,35,95.5,7.5,10,651-700,526,11.5,Hull,Europe,996,13,1.869565217,54.3,10.15,62.4,0.757028112,0.744270729,348.8,0.524226604,222,2751,126
U0309,530,651-700,Aristotle University of Thessaloniki,GR,Greece,XL,FC,VH,4,A,28.7,305,25.9,370,3.8,701+,13.5,667,1.4,701+,4,701+,75.4,169,15.7,532,36.6,388,49654,5%,58:42:00,36.306,22.3,16.8,66.3,52.7,38.1,2024,667,1001,304,384,670,240,43.2097838,-77.6930602,Public,8,521,35.50925,15.3625,882.625,455,58,42,Life Sciences & Medicine,28.4,100,47845,32493,15352,4.696,52630.5,5,95.5,7.5,10,551-560,485,11.5,Thessaloniki,Europe,1.737,27,0.5,46.5,20.8,2.7,164.0759931,0.304195804,658.3,0.422165167,288,10721,20
U0310,530,651-700,University of Genoa,IT,Italy,L,FC,VH,5,A,17.4,511,3.8,601+,11.3,701+,40.6,340,4.8,701+,8.8,701+,54.3,291,12.7,679,61.9,243,21470,7%,58:42:00,48.74,36.1,28.3,78,73.4,47.3,2024,667,1001,304,327,385,304,42.6384261,12.674297,Public,18,181,47.393,24.45,458.7222222,335.6666667,58,42,Natural Sciences,52.6,100,20218,13288,6930,2.295,52630.5,9,95.5,7.5,10,601-650,530,11.5,Genoa,Europe,1.336,17,0.5,58.12,8.25,6.8,229.0419162,0.313186813,658.3,0.507961346,314,8697,80
U0311,534,591-600,University of Crete,GR,Greece,L,FC,HI,4,A,15.1,575,14.3,573,3,701+,67.9,158,1.7,701+,3.8,701+,13.4,619,8.9,701+,3.5,701+,14119,4%,63:37:00,42.4085,19.9,25.7,76.5,64.5,47.4,2024,667,1001,304,576,530,541,43.2097838,-77.6930602,Public,8,521,35.50925,15.3625,882.625,455,63,37,"Computer Science,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Sociology,General Engineering,Biological Sciences,Archaeology,Other Health,Psychology,Education,Medicine & Dentistry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics",66.7,75,12551,8519,4032,608,52630.5,5,95.5,7.5,10,651-700,628,11.5,Heraklion,Europe,437,32,0.5,56.18,11.6,2.75,1.597254005,0.514685315,658.3,0.526754366,258,3045,20
U0312,534,601-650,University of Salamanca,ES,Spain,L,FC,VH,5,A,26.8,324,15,550,23.2,611,6.9,701+,6.7,701+,22.4,510,45.3,343,15.3,550,72.5,189,24707,13%,61:39:00,36.498,32,21.8,50.4,39.9,53.6,2024,667,959,304,588,494,460,39.3260685,-4.8379791,Public,9,313,39.44405556,25.51111111,727,558.7142857,61,39,Life Sciences & Medicine,11.8,75,25749,18050,7699,4.197,52630.5,16,95.5,7.5,10,651-700,526,11.5,Salamanca,Europe,2.034,13,0.5,38.96,15.15,14.55,305.3097345,0.489125161,645.7,0.445539218,122,10532,86
