university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
77,Lancaster University,2024,122,32.0,55.7,United Kingdom,Europe,Lancaster,Public,39.7,40.2,79.3,3590.0,254.0,79.3,351,456.0,0.1763888888888889,Life Sciences & Medicine,15385.0,38%,34.0,1440.0,13.9,48:52,48.0,52.0,Undergraduate & Postgraduate,11006.0,5929.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
78,Politecnico di Milano,2024,123,1.0,55.2,Italy,Europe,Milan,Public,69.3,71.2,48.3,19041.0,128968.0,48.3,379,68.6,5.95,Arts & Humanities,38978.0,19%,23.0,1659.0,25.7,36:64,36.0,64.0,Undergraduate & Postgraduate,26614.0,13179.0,644.77,18,181.0,47.393,35.17,47.49,13.04
79,Eindhoven University of Technology,2024,=124,11.0,55.0,Netherlands,Europe,Eindhoven,Public,29.3,76.2,89.7,2418.0,541.0,89.7,284,377.0,0.4724890829694323,Natural Sciences,10611.0,27%,36.0,1145.0,21.4,30:70,30.0,70.0,Undergraduate & Postgraduate,7954.0,2869.0,159.0,9,48.0,67.17744444444445,55.29,72.84,31.25
80,University of Basel,2024,=124,4.0,55.0,Switzerland,Europe,Basel,Public,27.8,17.8,96.5,2697.0,139.0,96.5,141,218.0,0.1341698841698841,Social Sciences & Management,8536.0,31%,32.0,1036.0,10.4,57:43,57.0,43.0,Undergraduate & Postgraduate,6183.0,2472.0,428.7,5,80.0,64.5411,43.78,56.61,32.76
81,Leiden University,2024,=126,2.0,54.8,Netherlands,Europe,Leiden,Public,69.1,26.8,62.7,19094.0,80.0,62.7,545,118.0,0.0386660222329627,Engineering & Technology,35072.0,21%,22.0,2069.0,19.3,58:42,58.0,42.0,Undergraduate & Postgraduate,23505.0,10936.0,159.0,9,48.0,67.17744444444445,55.29,72.84,31.25
82,University of Bern,2024,=126,6.0,54.8,Switzerland,Europe,Bern,Public,30.5,24.4,99.2,3107.0,85.0,99.2,223,160.0,0.0701320132013201,Life Sciences & Medicine,12399.0,16%,18.0,1212.0,18.2,59:41,59.0,41.0,Undergraduate & Postgraduate,7325.0,4634.0,428.7,5,80.0,64.5411,43.78,56.61,32.76
83,University of Geneva,2024,128,2.0,54.2,Switzerland,Europe,Geneva,Public,45.1,14.1,75.4,6489.0,72.0,75.4,248,147.0,0.0396912899669239,Natural Sciences,18865.0,40%,41.0,1814.0,8.4,63:37,63.0,37.0,Undergraduate & Postgraduate,12387.0,5294.0,428.7,5,80.0,64.5411,43.78,56.61,32.76
84,Chalmers University of Technology,2024,129,10.0,54.0,Sweden,Europe,Gothenburg,Private,26.6,51.5,80.9,3362.0,673.0,80.9,184,408.0,0.2692,Engineering & Technology,10103.0,17%,18.0,2500.0,15.4,33:67,33.0,67.0,Undergraduate & Postgraduate,7565.0,2680.0,329.54,6,106.0,60.135250000000006,52.01,53.18,14.92
85,Macquarie University,2024,=130,10.0,53.7,Australia,Oceania,Sydney,Public,31.6,41.0,81.3,11287.0,327.0,81.3,465,393.0,0.1851642129105322,Engineering & Technology,30371.0,22%,25.0,1766.0,51.7,45:55,44.52789608,55.47210392,Undergraduate & Postgraduate,20835.0,8991.0,373.87,21,54.0,57.36819047619048,42.18,66.97,30.67
86,University of Vienna,2024,=130,1.0,53.7,Austria,Europe,Vienna,Public,70.8,42.5,14.5,12590.0,174.0,14.5,235,249.0,0.0478416277151498,Engineering & Technology,31318.0,31%,34.0,3637.0,37.4,65:35,65.0,35.0,Undergraduate & Postgraduate,17835.0,12393.0,435.0,3,119.0,51.20583333333333,43.87,38.33,33.0
87,"University of California, Davis",2024,=132,29.0,53.2,United States,North America,Davis,Public,63.9,44.7,40.7,2610.0,31.0,40.7,291,42.0,0.0090643274853801,Arts & Humanities,37926.0,18%,22.0,3420.0,13.3,58:42,58.0,42.0,Undergraduate & Postgraduate,31481.0,7084.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
88,Sapienza University of Rome,2024,=134,1.0,52.9,Italy,Europe,Rome,Public,79.2,41.0,44.9,21399.0,71.0,44.9,424,61.0,0.021600243383024,Arts & Humanities,60522.0,9%,7.0,3287.0,22.2,61:39,61.0,39.0,Undergraduate & Postgraduate,40203.0,20225.0,644.77,18,181.0,47.393,35.17,47.49,13.04
89,Texas A&M University,2024,=134,32.0,52.9,United States,North America,College Station,Public,62.0,59.6,68.4,38009.0,288327.0,68.4,495,74.2,5.0,Life Sciences & Medicine,64427.0,6%,8.0,3049.0,20.5,47:53,47.0,53.0,Undergraduate & Postgraduate,46377.0,22109.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
90,Michigan State University,2024,136,63.0,52.7,United States,North America,East Lansing,Public,59.9,49.4,58.0,18193.0,65.0,58.0,443,110.0,0.0216090425531914,Engineering & Technology,44514.0,11%,10.0,3008.0,16.1,53:47,53.0,47.0,Undergraduate & Postgraduate,31824.0,13713.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
91,University of Science and Technology of China,2024,=137,9.0,52.6,China (Mainland),Asia,Hefei,Public,52.5,17.5,98.5,3736.0,254.0,98.5,264,102.0,0.0937961595273264,Arts & Humanities,20252.0,5%,5.0,2708.0,8.1,48:52,47.78401377,52.21598623,Undergraduate & Postgraduate,13377.0,9578.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
92,University of Groningen,2024,139,3.0,52.5,Netherlands,Europe,Groningen,Public,52.9,29.9,42.9,8289.0,93.0,42.9,375,97.0,0.0249731471535982,Life Sciences & Medicine,31942.0,29%,28.0,3724.0,28.8,54:46,54.0,46.0,Undergraduate & Postgraduate,21769.0,11329.0,159.0,9,48.0,67.17744444444445,55.29,72.84,31.25
93,RMIT University,2024,140,23.0,52.4,Australia,Oceania,Melbourne,Public,38.6,49.6,68.6,4910.0,673.0,68.6,361,544.0,0.3620225927918236,Arts & Humanities,32574.0,34%,38.0,1859.0,24.0,49:51,49.0,51.0,Undergraduate & Postgraduate,22955.0,9354.0,373.87,21,54.0,57.36819047619048,42.18,66.97,30.67
94,Nanjing University,2024,=141,7.0,52.1,China (Mainland),Asia,Nanjing,Public,59.6,25.4,96.9,7471.0,163.0,96.9,356,78.0,0.0536184210526315,Social Sciences & Management,36711.0,8%,10.0,3040.0,16.7,59:41,59.0,41.0,Undergraduate & Postgraduate,21036.0,13181.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
95,Aarhus University,2024,=143,2.0,52.0,Denmark,Europe,Aarhus,Public,55.8,24.7,54.1,3620.0,121.0,54.1,366,83.0,0.1771595900439238,Natural Sciences,26996.0,9%,12.0,683.0,13.5,60:40,60.0,40.0,Undergraduate & Postgraduate,20760.0,4610.0,237.83,4,103.0,63.334375,49.09,65.69,18.0
96,Queen Mary University of London,2024,=145,18.0,51.9,United Kingdom,Europe,London,Public,48.8,32.8,50.7,8809.0,200.0,50.7,314,276.0,0.094384143463898,Engineering & Technology,22205.0,45%,46.0,2119.0,14.6,53:47,53.0,47.0,Undergraduate & Postgraduate,16676.0,8459.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
97,Rice University,2024,=145,57.0,51.9,United States,North America,Houston,Private,38.7,22.9,82.5,1492.0,108.0,82.5,172,407.0,0.108433734939759,Arts & Humanities,7318.0,26%,31.0,996.0,9.8,43:57,43.0,57.0,Undergraduate & Postgraduate,6413.0,1810.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
98,University of Bath,2024,148,33.0,51.8,United Kingdom,Europe,Bath,Public,35.6,74.3,61.9,4477.0,327.0,61.9,166,475.0,0.2442120985810306,Natural Sciences,15280.0,31%,29.0,1339.0,15.8,46:54,46.0,54.0,Undergraduate & Postgraduate,11946.0,5704.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
99,Wageningen University & Research,2024,=151,9.0,51.3,Netherlands,Europe,Wageningen,Public,43.3,19.0,46.0,2395.0,43059.0,46.0,169,54.9,2.59,Natural Sciences,15899.0,28%,31.0,2767.0,18.1,54:46,54.0,46.0,Undergraduate & Postgraduate,12906.0,2999.0,159.0,9,48.0,67.17744444444445,55.29,72.84,31.25
100,Cardiff University,2024,=154,10.0,50.5,United Kingdom,Europe,Cardiff,Public,46.5,48.3,39.6,13102.0,121.0,39.6,309,212.0,0.0361194029850746,Life Sciences & Medicine,28815.0,27%,24.0,3350.0,15.0,59:41,59.0,41.0,Undergraduate & Postgraduate,19966.0,7914.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
101,Ghent University,2024,=159,1.0,50.2,Belgium,Europe,Ghent,Public,53.4,25.2,25.1,21049.0,101.0,25.1,206,55.0,0.0182409246884594,Social Sciences & Management,41487.0,12%,14.0,5537.0,37.6,58:42,58.0,42.0,Undergraduate & Postgraduate,31296.0,11276.0,374.09,3,45.0,68.01683333333334,40.93,51.76,20.19
102,University of Wollongong,2024,162,14.0,50.1,Australia,Oceania,Wollongong,Public,29.7,25.1,93.8,4590.0,363.0,93.8,301,410.0,0.2574468085106383,Life Sciences & Medicine,16328.0,22%,32.0,1410.0,26.1,54:46,54.0,46.0,Undergraduate & Postgraduate,10770.0,5700.0,373.87,21,54.0,57.36819047619048,42.18,66.97,30.67
103,Hanyang University,2024,=164,7.0,49.7,South Korea,Asia,Seoul,Private,49.0,81.3,23.3,12052.0,460.0,23.3,205,194.0,0.1453855878634639,Life Sciences & Medicine,19344.0,21%,27.0,3164.0,13.2,61:39,60.50301835,39.49698165,Undergraduate & Postgraduate,14608.0,4794.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
104,Kyushu University,2024,=164,9.0,49.7,Japan,Asia,Fukuoka City,Public,57.4,70.0,23.9,6911.0,363.0,23.9,224,124.0,0.1314741035856573,Arts & Humanities,18220.0,13%,14.0,2761.0,7.7,29:71,29.0,71.0,Undergraduate & Postgraduate,11520.0,7159.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
105,University of York,2024,167,27.0,49.4,United Kingdom,Europe,York,Public,43.5,35.3,40.3,4473.0,174.0,40.3,216,362.0,0.0787686736079674,Life Sciences & Medicine,19505.0,31%,29.0,2209.0,16.1,57:43,57.0,43.0,Undergraduate & Postgraduate,15700.0,4630.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
106,University of Florida,2024,168,38.0,49.1,United States,North America,Gainesville,Public,48.0,58.7,26.6,36025.0,43.0,26.6,280,40.0,0.0069109611057537,Life Sciences & Medicine,48114.0,9%,10.0,6222.0,16.7,56:44,56.0,44.0,Undergraduate & Postgraduate,43002.0,4813.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
107,"University of Maryland, College Park",2024,=169,31.0,48.9,United States,North America,College Park,Public,49.2,26.1,68.4,7521.0,42.0,68.4,331,92.0,0.0110584518167456,Arts & Humanities,33988.0,9%,10.0,3798.0,17.0,50:50,50.0,50.0,Undergraduate & Postgraduate,23371.0,10112.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
108,University of Reading,2024,=169,34.0,48.9,United Kingdom,Europe,Reading,Public,33.2,39.3,67.4,4878.0,460.0,67.4,237,496.0,0.3471698113207547,Natural Sciences,15945.0,31%,31.0,1325.0,16.6,54:46,54.0,46.0,Undergraduate & Postgraduate,11333.0,4637.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
109,Complutense University of Madrid,2024,=171,3.0,48.8,Spain,Europe,Madrid,Public,68.2,69.3,7.0,9554.0,363.0,7.0,419,178.0,0.0759732105483465,Natural Sciences,59814.0,10%,16.0,4778.0,11.8,63:37,63.0,37.0,Undergraduate & Postgraduate,36545.0,21139.0,906.25,9,313.0,39.44405555555555,32.27,29.18,17.1
110,University College Dublin,2024,=171,1.0,48.8,Ireland,Europe,Dublin,Public,49.8,41.3,38.9,5827.0,200.0,38.9,261,315.0,0.1089324618736383,Social Sciences & Management,23405.0,25%,35.0,1836.0,20.7,54:46,54.36448932,45.63551068,Undergraduate & Postgraduate,16626.0,8626.0,440.0,7,231.0,47.20792857142857,44.34,40.61,28.35
111,Qatar University,2024,=173,1.0,48.7,Qatar,Asia,Doha,Public,27.1,43.9,38.8,3104.0,68749.0,38.8,301,58.3,4.22,Social Sciences & Management,10081.0,36%,38.0,1163.0,8.4,47:53,46.63425378,53.36574622,Undergraduate & Postgraduate,6805.0,2734.0,178.0,1,282.0,54.249500000000005,28.8,86.65,33.77
112,University of Cape Town,2024,=173,1.0,48.7,South Africa,Africa,Cape Town,Public,44.4,51.0,45.7,4485.0,254.0,45.7,198,293.0,0.1689953426480372,Arts & Humanities,21961.0,13%,12.0,1503.0,13.6,56:44,56.0,44.0,Undergraduate & Postgraduate,15452.0,4642.0,773.03,8,167.0,43.0708125,26.92,35.4,8.78
113,Nagoya University,2024,=176,4.0,48.5,Japan,Asia,Nagoya,Public,61.5,65.1,33.0,6297.0,222.0,33.0,252,132.0,0.0883757961783439,Engineering & Technology,15224.0,12%,13.0,2512.0,13.0,31:69,31.0,69.0,Undergraduate & Postgraduate,10115.0,5444.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
114,University of Liverpool,2024,=176,17.0,48.5,United Kingdom,Europe,Liverpool,Public,44.4,35.0,37.9,8528.0,139.0,37.9,358,189.0,0.0501623962468422,Life Sciences & Medicine,25955.0,32%,33.0,2771.0,14.2,55:45,55.0,45.0,Undergraduate & Postgraduate,19909.0,6861.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
115,University of Calgary,2024,182,7.0,47.9,Canada,North America,Calgary,Public,37.7,61.2,41.5,10641.0,240.0,41.5,321,141.0,0.0899550224887556,Arts & Humanities,34012.0,24%,26.0,2668.0,18.8,53:47,53.0,47.0,Undergraduate & Postgraduate,22930.0,13024.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
116,Curtin University,2024,183,16.0,47.8,Australia,Oceania,Perth,Public,32.4,31.8,86.2,8390.0,898.0,86.2,327,324.0,0.5288574793875147,Life Sciences & Medicine,29283.0,29%,35.0,1698.0,20.8,52:48,52.0,48.0,Undergraduate & Postgraduate,21713.0,7826.0,373.87,21,54.0,57.36819047619048,42.18,66.97,30.67
117,École Normale Supérieure de Lyon,2024,=184,9.0,47.6,France,Europe,Lyon,Public,30.5,14.4,98.4,608.0,8315.0,98.4,92,51.2,3.58,Life Sciences & Medicine,2024.0,11%,11.0,387.0,7.9,45:55,45.0,55.0,Undergraduate & Postgraduate,1331.0,603.0,858.67,9,58.0,54.703833333333336,33.89,35.92,20.8
118,University of Gothenburg,2024,187,6.0,47.3,Sweden,Europe,Gothenburg,Public,36.2,16.9,39.4,4228.0,187.0,39.4,222,208.0,0.069776119402985,Arts & Humanities,21698.0,13%,13.0,2680.0,11.9,47:53,47.1768085,52.8231915,Undergraduate & Postgraduate,14995.0,5761.0,329.54,6,106.0,60.135250000000006,52.01,53.18,14.92
119,McMaster University,2024,=189,6.0,46.8,Canada,North America,Hamilton,Public,40.5,38.2,29.0,11677.0,57.0,29.0,446,140.0,0.0149253731343283,Arts & Humanities,28254.0,22%,23.0,3819.0,30.9,57:43,57.0,43.0,Undergraduate & Postgraduate,17807.0,10840.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
120,Wuhan University,2024,194,20.0,46.6,China (Mainland),Asia,Wuhan,Public,40.9,44.0,87.4,14341.0,898.0,87.4,451,143.0,0.2345872518286311,Natural Sciences,56066.0,5%,6.0,3828.0,15.0,63:37,62.78150871,37.21849129,Undergraduate & Postgraduate,32196.0,16849.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
121,Hokkaido University,2024,196,7.0,46.2,Japan,Asia,Sapporo,Public,57.3,66.0,27.8,5650.0,304.0,27.8,236,137.0,0.122778675282714,Social Sciences & Management,17659.0,10%,11.0,2476.0,8.2,30:70,30.0,70.0,Undergraduate & Postgraduate,12337.0,5356.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
122,Emory University,2024,=199,47.0,45.9,United States,North America,Atlanta,Private,25.6,16.4,69.7,4034.0,63.0,69.7,252,101.0,0.0231192660550458,Natural Sciences,13127.0,19%,20.0,2725.0,4.0,61:39,61.0,39.0,Undergraduate & Postgraduate,9062.0,4590.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
123,Waseda University,2024,=199,12.0,45.9,Japan,Asia,Tokyo,Private,60.2,97.3,4.3,12878.0,541.0,4.3,162,470.0,0.1411427080615705,Arts & Humanities,46013.0,13%,12.0,3833.0,14.3,39:61,39.0,61.0,Undergraduate & Postgraduate,27475.0,17401.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
124,King Saud University,2024,=203,2.0,45.2,Saudi Arabia,Asia,Riyadh,Public,36.9,21.3,32.2,15822.0,898.0,32.2,471,191.0,0.2129981024667931,Natural Sciences,50906.0,6%,11.0,4216.0,11.9,46:54,46.0,54.0,Undergraduate & Postgraduate,25689.0,17157.0,788.07,9,424.0,39.266333333333336,28.29,30.02,13.2
125,University of Ottawa,2024,=203,9.0,45.2,Canada,North America,Ottawa,Public,26.5,29.7,79.1,8837.0,200.0,79.1,172,162.0,0.1192605843768634,Life Sciences & Medicine,38366.0,26%,29.0,1677.0,27.2,58:42,58.0,42.0,Undergraduate & Postgraduate,28259.0,12494.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
126,University of Otago,2024,206,2.0,45.0,New Zealand,Oceania,Dunedin,Public,46.3,27.1,51.0,2517.0,254.0,51.0,181,323.0,0.1905476369092273,Life Sciences & Medicine,19350.0,16%,18.0,1333.0,20.6,60:40,60.0,40.0,Undergraduate & Postgraduate,13030.0,5673.0,249.89,4,320.0,48.221,48.63,56.06,27.93
127,Vrije Universiteit Amsterdam,2024,207,10.0,44.9,Netherlands,Europe,Amsterdam,Public,39.6,15.7,68.1,9840.0,167826.0,68.1,395,67.0,4.51,Arts & Humanities,31704.0,18%,20.0,2598.0,19.2,57:43,57.0,43.0,Undergraduate & Postgraduate,22114.0,9835.0,159.0,9,48.0,67.17744444444445,55.29,72.84,31.25
128,University of Aberdeen,2024,208,22.0,44.6,United Kingdom,Europe,Aberdeen,Public,29.6,32.5,42.1,4977.0,254.0,42.1,191,348.0,0.2161702127659574,Life Sciences & Medicine,12755.0,40%,36.0,1175.0,15.3,58:42,58.0,42.0,Undergraduate & Postgraduate,8117.0,3758.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
129,University of Twente,2024,210,12.0,44.4,Netherlands,Europe,Enschede,Public,20.6,38.3,65.3,1991.0,275.0,65.3,209,422.0,0.2336448598130841,Engineering & Technology,9964.0,38%,43.0,1177.0,13.9,37:63,37.0,63.0,Undergraduate & Postgraduate,4777.0,3427.0,159.0,9,48.0,67.17744444444445,55.29,72.84,31.25
130,Chulalongkorn University,2024,211,2.0,44.3,Thailand,Asia,Bangkok,Public,66.6,50.1,7.0,7694.0,460.0,7.0,180,435.0,0.1371496720333929,Social Sciences & Management,34552.0,3%,4.0,3354.0,12.7,55:45,55.0,45.0,Undergraduate & Postgraduate,21645.0,12528.0,1257.07,10,612.0,27.2866,27.35,13.88,3.81
131,Loughborough University,2024,212,44.0,44.2,United Kingdom,Europe,Loughborough,Public,30.5,66.8,34.6,2765.0,541.0,34.6,154,520.0,0.3743944636678201,Life Sciences & Medicine,16110.0,25%,25.0,1445.0,13.9,40:60,40.0,60.0,Undergraduate & Postgraduate,11617.0,6728.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
132,Keio University,2024,214,8.0,44.0,Japan,Asia,Tokyo,Private,51.4,93.5,6.0,35404.0,363.0,6.0,201,303.0,0.0901191658391261,Natural Sciences,33577.0,8%,10.0,4028.0,10.2,37:63,37.0,63.0,Undergraduate & Postgraduate,21896.0,12440.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
133,Tel Aviv University,2024,215,3.0,43.9,Israel,Asia,Tel Aviv,Public,33.2,23.6,99.9,6782.0,151.0,99.9,404,108.0,0.1440839694656488,Engineering & Technology,24995.0,5%,7.0,1048.0,24.2,57:43,57.0,43.0,Undergraduate & Postgraduate,15332.0,9047.0,610.8,3,209.0,47.23766666666666,30.0,49.3,10.72
134,Tongji University,2024,216,16.0,43.5,China (Mainland),Asia,Shanghai,Public,34.4,13.1,91.8,7658.0,541.0,91.8,384,156.0,0.1942549371633752,Life Sciences & Medicine,31632.0,15%,16.0,2785.0,11.3,41:59,41.0,59.0,Undergraduate & Postgraduate,22566.0,10848.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
135,National Yang Ming Chiao Tung University,2024,217,3.0,43.3,Taiwan,Asia,Taiwan,Public,33.3,67.9,52.1,1901.0,58016.0,52.1,262,57.0,1.75,Engineering & Technology,16944.0,9%,9.0,2112.0,14.6,37:63,37.0,63.0,Undergraduate & Postgraduate,10562.0,7798.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
136,University of Sussex,2024,218,21.0,43.1,United Kingdom,Europe,Brighton,Public,22.9,8.9,70.9,7148.0,163.0,70.9,180,482.0,0.1234848484848484,Social Sciences & Management,17640.0,34%,37.0,1320.0,17.3,55:45,55.0,45.0,Undergraduate & Postgraduate,12785.0,5230.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
137,University of Lausanne,2024,=220,7.0,42.7,Switzerland,Europe,Lausanne,Public,29.4,15.1,65.1,5984.0,151.0,65.1,323,286.0,0.1021650879566982,Arts & Humanities,14478.0,23%,23.0,1478.0,10.5,49:51,49.47947477,50.52052523,Undergraduate & Postgraduate,9012.0,5229.0,428.7,5,80.0,64.5411,43.78,56.61,32.76
138,University of Rochester,2024,224,52.0,42.4,United States,North America,Rochester,Private,22.1,18.4,51.6,2163.0,66.0,51.6,185,220.0,0.0356179168915272,Engineering & Technology,9855.0,34%,36.0,1853.0,7.3,52:48,52.0,48.0,Undergraduate & Postgraduate,7448.0,3057.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
139,Indian Institute of Science,2024,225,1.0,42.1,India,Asia,Bangalore,Public,41.5,20.0,100.0,850.0,405.0,100.0,99,342.0,0.9080717488789236,Engineering & Technology,4495.0,1%,1.0,446.0,9.6,26:74,26.0,74.0,Undergraduate & Postgraduate,4025.0,995.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
140,National Cheng Kung University,2024,228,4.0,41.8,Taiwan,Asia,Tainan City,Public,49.4,75.6,21.2,8497.0,60490.0,21.2,201,53.1,4.45,Social Sciences & Management,20971.0,11%,11.0,2079.0,15.9,38:62,38.0,62.0,Undergraduate & Postgraduate,14983.0,6743.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
141,Al-Farabi Kazakh National University,2024,=230,1.0,41.6,Kazakhstan,Asia,Almaty,Public,51.4,74.9,1.4,6575.0,1748.0,1.4,40,31.4,5.17,Engineering & Technology,24303.0,10%,26.0,4047.0,5.9,61:39,61.0,39.0,Undergraduate & Postgraduate,15813.0,4508.0,917.63,2,1381.0,21.78675,20.73,4.62,20.19
142,University of Göttingen,2024,232,10.0,41.4,Germany,Europe,Göttingen,Public,47.4,29.0,17.7,5150.0,187.0,17.7,225,188.0,0.0503093892924401,Arts & Humanities,23349.0,14%,14.0,3717.0,27.4,54:46,54.0,46.0,Undergraduate & Postgraduate,13085.0,6698.0,409.72,9,31.0,59.47188888888888,45.16,47.76,22.4
143,Deakin University,2024,=233,12.0,41.3,Australia,Oceania,Geelong,Public,29.6,25.8,67.4,7708.0,254.0,67.4,373,397.0,0.1372231226364127,Natural Sciences,40988.0,18%,25.0,1851.0,32.7,58:42,58.0,42.0,Undergraduate & Postgraduate,24297.0,12894.0,373.87,21,54.0,57.36819047619048,42.18,66.97,30.67
144,National Tsing Hua University,2024,=233,3.0,41.3,Taiwan,Asia,Hsinchu City,Public,53.1,67.7,38.3,5357.0,460.0,38.3,251,316.0,0.3636363636363636,Life Sciences & Medicine,13979.0,12%,14.0,1265.0,16.2,42:58,42.0,58.0,Undergraduate & Postgraduate,10198.0,4609.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
145,Heriot-Watt University,2024,235,51.0,41.2,United Kingdom,Europe,Edinburgh,Public,16.4,21.1,79.4,2876.0,1001.0,79.4,190,733.0,1.2419354838709675,Engineering & Technology,9735.0,36%,44.0,806.0,18.2,39:61,39.0,61.0,Undergraduate & Postgraduate,6233.0,3472.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
146,Dartmouth College,2024,=237,55.0,40.9,United States,North America,Hanover,Private,21.1,24.2,78.6,1271.0,240.0,78.6,141,372.0,0.2870813397129186,Arts & Humanities,6226.0,16%,19.0,836.0,7.4,48:52,48.0,52.0,Undergraduate & Postgraduate,4693.0,1934.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
147,Massey University,2024,=239,4.0,40.6,New Zealand,Oceania,Palmerston North,Public,30.4,16.0,22.7,1581.0,405.0,22.7,226,573.0,0.3349875930521092,Natural Sciences,17883.0,27%,30.0,1209.0,17.4,64:36,64.0,36.0,Undergraduate & Postgraduate,10933.0,4480.0,249.89,4,320.0,48.221,48.63,56.06,27.93
