university_id,year,university_name,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
1359,2016,New York University,30.0,18.0,77.2,UNITED STATES,North America,New York City,PRIVATE,73.04767395,89.79335589,74.53439259,16321,173641,65.25413475,466,73.8,6.13,natural sciences  ,42056.0,7991.0,19.0,2661.0,15.80458474,55:45:00,55.0,45.0,Undergraduate & Postgraduate,28826,13230,268.1,147,1.0,48.97,48.75,49.63,12.14
1108,2018,Lund University,78.0,2.0,68.5,sweden,Europe,Lund,Public,67.78017931,72.08611669,68.01164718,10349,106369,34.98981408,364,67.9,3.4, Life Sciences & Medicine,28663.0,6682.0,23.31228413,3040.0,9.0,55:45:00,55.0,45.0, Undergraduate & Postgraduate,23271,5392,322.5,14,38.0,45.63,47.22,45.93,18.03
405,2024,Complutense University of Madrid,171.0,4.0,48.8,SPAIN, Europe  ,Madrid,Public,68.2,69.3,7.0,11599,18197,5.569999057,129,37.6,3.55,SOCIAL SCIENCES & MANAGEMENT,59814.0,5981.0,10.0,3267.0,18.30853994,62:38:00,62.0,38.0,UNDERGRADUATE & POSTGRADUATE  ,42379,17435,812.01,82,149.0,36.24,30.03,26.82,14.68
1322,2018,National University of Córdoba,972.0,17.0,16.5725, argentina,LATIN AMERICA,Argentina,public,17.10252477,14.0011935,12.30125237,12987,65716,11.63932122,264,14.7,2.3,Life Sciences & Medicine,87926.0,879.0,1.0,5646.0,15.57314913,62:38:00,62.0,38.0, undergraduate & postgraduate,55463,32463,652.65,17,75.0,33.63,33.37,34.59,83.01
3353,2021,Yamagata University,1254.0,84.0,18.44,JAPAN,Asia  ,Japan,Public,18.33135227,13.89923318,19.56983941,525,7297,14.39308817,52,19.0,1.04,Engineering & Technology,8905.0,178.0,2.0,507.0,17.56410256, 35 : 65,35.0,65.0,Undergraduate & Postgraduate,6376,2529,951.49,117,24.0,24.78,25.02,24.49,4.04
1578,2026,Qatar University,112.0,1.0,66.5,qatar, Asia,Doha,Public,43.3,56.5,73.3,3104,68749,93.40944629,301,58.3,4.22,Social Sciences & Management,9539.0,3625.0,38.0,736.0,12.96059783,47:53:00,46.63425378,53.36574622,Undergraduate & Postgraduate,6805,2734,178.0,2,112.0,58.7,28.8,86.65,33.77
1039,2018,Kyoto University,36.0,2.0,81.5,japan, Asia,Kyoto,Public,80.83883714,78.59879813,76.81471711,36243,215692,55.15011583,477,78.8,9.27,Engineering & Technology,22481.0,2863.0,12.73519861,3911.0,6.0,24 : 76,24.0,76.0,Undergraduate & Postgraduate  ,15544,6937,754.28,93,28.0,24.76,24.87,24.47,45.89
1618,2024,Riga Technical University,755.5,1.0,30.45,Latvia  ,Europe,Riga, Public,11.4,28.2,2.9,2194,1470,1.946439871,37,7.2,2.91,Engineering & Technology,10830.0,2383.0,22.0,755.0,14.34437086,34 : 66,34.0,66.0,UNDERGRADUATE & POSTGRADUATE,7552,3278,1149.9,5,755.5,30.56,13.41,9.62,18.4
1865,2025,Syracuse University,825.5,155.0,46.442,United States,Americas,Syracuse,Private,12.9,8.7,10.6,4947,13272,9.84596252,89,11.8,3.67,Natural Sciences,19621.0,3924.0,20.0,1348.0,14.55563798, 54:46:00,54.0,46.0, undergraduate & postgraduate,12189,7432,664.44,260,1.0,45.11,29.52,34.2,16.34
1731,2024,Shahrood University of Technology,1016.0,31.0,32.2345,Iran,Asia,Iran, Private,26.26977682,36.79209675,21.27680877,2418,8292,13.82008609,94,23.8,4.03,Life Sciences & Medicine,8326.0,83.0,1.0,600.0,13.87666667,46:54:00  ,46.0,54.0,UNDERGRADUATE & POSTGRADUATE,4802,3524,1064.04,67,519.0,31.55,31.63,30.65,3.13
380,2020,Chungnam National University,725.5,29.0,19.66,South Korea,asia,Daejeon,Public,16.52385026,19.2258315,19.18636975,219,717,14.33811309,25,17.9,4.38,engineering & technology  ,21908.0,1.837,0.008385065,50.0,10.0,45:55:00,45.0,55.0,Undergraduate & Postgraduate,14542,7366,506.23,37,37.0,36.42,36.87,37.31,125.95
3326,2024,Western Michigan University,1100.5,190.0,28.6035, United States,North America,Kalamazoo,Public,5.3,3.6,5.8,5301,4837,3.5780247,71,5.6,3.92,Social Sciences & Management,16486.0,1319.0,8.0,1352.0,12.19378698,53:47:00,53.0,47.0,Undergraduate & Postgraduate,13695,2791,629.21,256,1.0,44.21,29.31,36.0,15.65
140,2017,Ateneo de Manila University,525.5,2.0,46.4,Philippines,asia,Quezon City,Private  ,62.92188953,48.65521412,49.91086055,208,1885,37.69395093,43,56.4,4.16, arts & humanities,11.187,372.0,3325.288281,50.0,11.0,59:41:00,59.48495453,40.51504547,Undergraduate & Postgraduate,8,3,575.38,4,374.0,33.72,38.15,37.04,833.89
1624,2018,Rochester Institute of Technology,668.0,166.0,27.3825,United States, North America,Rochester,Private,22.8554891,27.81991936,19.89559359,3396,8909,8.069708221,89,21.4,3.08,Life Sciences & Medicine  ,13784.0,2343.0,17.0,1104.0,12.48550725, 35 : 65,35.0,65.0,UNDERGRADUATE & POSTGRADUATE  ,10154,3630,422.67,219,1.0,46.41,46.44,45.96,112.72
842,2026,Islamic University of Lebanon,1100.5,7.0,49.8,Lebanon,Asia,Lebanon,Private for Profit,10.6,13.4,1.2,1264,755,1.069446212,27,5.9,1.79, Arts & Humanities,10015.0,1726.0,17.23772545,706.0,14.18555241,58:42:00  ,57.57342311,42.42657689,Undergraduate & Postgraduate,6997,3018,818.7,10,237.0,37.17,19.26,10.22,20.4
3138,2023,Università degli Studi di Udine,1145.0,70.0,36.4, ITALY, Europe,Udine,Public,6.5,3.2,22.4,4568,22063,16.6010139,157,14.4,3.44,Engineering & Technology,16732.0,3904.0,23.32963026,1329.0,12.58991723,41:59:00,40.84414387,59.15585613,Undergraduate & Postgraduate,10724,6008,680.0,77,139.0,40.84,29.1,39.63,11.89
1758,2024,Shoolini University of Biotechnology and Management Sciences,775.5,34.0,44.851,India,Asia  ,India,Private,8.3,12.6,42.4,690,6596,35.08648944,82,25.4,3.67,Engineering & Technology,3251.0,33.0,1.0,188.0,17.29255319, 47:53:00,47.0,53.0,undergraduate & postgraduate,2727,524,1005.42,118,149.0,33.09,24.1,32.62,6.94
286,2023,Ca' Foscari University of Venice,817.0,51.0,54.6,ITALY  ,europe  ,Venice,Public,17.8,17.1,14.5,2144,11930,8.619995753,108,16.2,1.55,Life Sciences & Medicine,29128.0,9869.0,33.88112537,1384.0,21.04624277,58:42:00,58.32602286,41.67397714,Undergraduate & Postgraduate,22581,6547,680.0,77,139.0,40.84,29.1,39.63,11.89
286,2024,Ca' Foscari University of Venice,665.5,44.0,65.0,italy,Europe,Venice,Public,18.8,14.8,14.2,11311,15781,7.950112676,135,16.5,5.7,Arts & Humanities,21117.0,5717.0,27.07367043,1985.0,10.63828715,49:51:00,49.22417754,50.77582246,undergraduate & postgraduate,12746,8371,632.63,78,123.0,42.24,31.14,41.55,10.98
1765,2020,Sichuan University,625.5,30.0,31.6025,china (mainland),asia,Chengdu,Public,35.11643866,32.68096383,27.04624711,62,883,17.65450901,30,31.1,1.24, social sciences & management,64648.0,2.714,0.004198119,50.0,16.0,50:50:00,50.0,50.0,Undergraduate & Postgraduate  ,38263,26385,469.33,42,16.0,39.14,39.24,38.94,110.64
2509,2021,University of Biskra,1418.0,6.0,15.4225,Algeria,OTHER  ,Algeria,public,19.3195551,11.11484484,15.6860335,6512,26337,13.17494944,168,17.5,3.26,social sciences & management,32650.0,326.0,1.0,1999.0,16.33316658,64:36:00,63.94877202,36.05122798,UNDERGRADUATE & POSTGRADUATE,28122,4528,1256.4,10,533.0,19.23,20.06,20.37,1.0
2692,2024,University of Innsbruck,347.0,7.0,51.1235,Austria,Europe,Austria,PUBLIC,57.13668389,61.27875919,58.13626248,6713,55710,41.9820151,233,57.6,5.06,Engineering & Technology,15315.0,7351.0,48.0,1327.0,11.54107008,55:45:00,55.0,45.0,Undergraduate & Postgraduate,10805,4510,439.0,17,130.0,45.47,37.52,37.55,28.36
2956,2026,University of Seoul,875.5,25.0,34.015,Republic of Korea,Asia  ,Seoul,public,17.6,15.6,16.5,2503,12127,15.29224684,115,17.0,3.16,Life Sciences & Medicine  ,9555.0,669.0,7.0,793.0,12.04918033,44:56:00,44.0,56.0,Undergraduate & Postgraduate,6316,3239,682.03,43,38.0,36.74,22.69,33.0,15.2
1334,2025,National University of San Martín,1783.0,24.0,20.166,Argentina  ,Latin America,Argentina,Private,21.55195167,13.11695374,21.58585223,3757,22233,16.99755131,161,21.6,2.87,Arts & Humanities,16864.0,843.0,5.0,1308.0,12.89296636,56:44:00,56.0,44.0,UNDERGRADUATE & POSTGRADUATE,9430,7434,1153.91,32,71.0,33.83,16.08,5.32,19.31
152,2020,Austral University of Chile,1087.0,22.0,19.9075,Chile,LATIN AMERICA,Chile,Public,20.82607636,22.71280375,18.98961902,4646,36841,18.31982944,204,19.9,2.31,Natural Sciences,15575.0,312.0,2.0,2011.0,7.744903033,50:50:00,50.0,50.0,UNDERGRADUATE & POSTGRADUATE,9229,6346,875.53,30,127.0,30.02,29.99,29.43,238.33
504,2025,Egypt-Japan University of Science and Technology,571.0,3.0,44.102, Egypt,Africa,Egypt, Public,42.51155565,48.86068814,41.13782779,471,6436,32.17978225,91,41.8,2.36, Engineering & Technology,2602.0,104.0,4.0,200.0,13.01,25 : 75  ,25.0,75.0,Undergraduate & Postgraduate  ,1783,819,1118.86,37,350.0,31.11,25.2,18.67,4.17
1512,2020,Politecnico di Bari,900.5,53.0,35.5,Italy,Europe,Bari,PUBLIC,37.3755126,44.33639217,46.04536388,948,11780,46.93419464,97,41.7,3.78,Engineering & Technology,2008.0,149.0,7.420318725,251.0,8.0, 63:37:00,63.35181312,36.64818688,undergraduate & postgraduate,1191,817,551.54,63,149.0,41.26,41.11,40.54,51.51
71,2024,Albert-Ludwigs-Universitaet Freiburg,192.0,23.0,46.7,Germany,Europe,Freiburg im Breisgau, Public  ,46.1,19.8,63.3,3360,52233,35.55681259,243,54.7,2.29,Social Sciences & Management,19686.0,5520.0,28.03879645,1469.0,13.40095303,52:48:00,52.30401675,47.69598325,UNDERGRADUATE & POSTGRADUATE,14380,5306,374.69,89,37.0,46.89,40.85,41.89,19.5
2584,2017,University of Costa Rica,861.0,4.0,16.3225,Costa Rica,Latin America,Costa Rica,Private,15.78984544,15.43964541,18.38366275,10358,49952,16.8757105,222,17.1,3.5,Life Sciences & Medicine,30067.0,3771.0,12.54322592,2960.0,10.15777027, 52:48:00,52.0,48.0,undergraduate & postgraduate,17045,13022,684.62,4,475.5,31.21,33.9,33.66,15.99
615,2023,Georgia Southern University,1258.0,247.0,23.245,United States,NORTH AMERICA,United States,Private,23.67419212,31.17121268,22.71765312,2659,27557,18.02274515,199,23.2,1.74,Life Sciences & Medicine,22885.0,687.0,3.0,1529.0,14.96729889,59:41:00,59.0,41.0,undergraduate & postgraduate,13813,9072,646.76,264,1.0,44.35,28.72,37.03,16.54
41,2021,Aix-Marseille University,515.5,28.0,45.1225,France  ,europe,Marseille, public,49.29355794,42.30726286,44.36859974,223,2361,47.21901418,49,46.8,4.46,Engineering & Technology  ,68841.0,8.651,0.012566639,50.0,17.0,59:41:00,59.0,41.0,Undergraduate & Postgraduate,48680,20161,585.76,75,46.0,38.82,39.11,39.82,19.07
1256,2025,Nantes Université,655.0,28.0,41.659,France,Europe,France,public,39.94400329,52.76231398,50.0481719,9402,150655,54.46668011,454,45.0,3.4,Social Sciences & Management,36711.0,3671.0,10.0,2766.0,13.27223427,57:43:00  ,57.0,43.0,UNDERGRADUATE & POSTGRADUATE,26608,10103,797.38,74,24.0,41.63,30.69,34.12,20.09
2024,2018,Tokushima University,848.0,45.0,20.265,JAPAN,Asia,Tokushima City,Public,22.7069362,20.75234207,19.82649157,1869,8155,15.30090312,97,21.3,3.51,Life Sciences & Medicine,7543.0,226.0,3.0,533.0,14.15196998,34 : 66,34.0,66.0,UNDERGRADUATE & POSTGRADUATE,5310,2233,754.28,93,28.0,24.76,24.87,24.47,45.89
2878,2026,University of Oulu,342.0,4.0,42.0,Finland,Europe,Oulu,Public,23.0,21.8,74.5,3357,34397,43.98530249,190,48.8,4.29,natural sciences,11334.0,1133.0,10.0,782.0,14.49360614,56:44:00  ,56.0,44.0,Undergraduate & Postgraduate,8049,3285,384.82,11,114.0,43.57,36.49,55.81,13.23
2185,2022,Universidad Nacional de Córdoba - UNC,900.5,11.0,45.8,Argentina,Latin America,Córdoba,Public,46.2500858,43.76869341,34.75690049,29,1458,29.15838678,41,40.5,0.58,Natural Sciences,115.956,1.846,1.591983166,50.0,18.0,54:46:00,53.84628408,46.15371592, Undergraduate & Postgraduate,82,34,915.75,28,69.0,36.73,36.44,36.57,55.25
2161,2024,Universidad ICESI,925.5,10.0,51.4, colombia,Latin America,Cali,Private  ,5.5,9.7,1.7,4106,1333,1.0,35,3.6,3.08,Arts & Humanities,17380.0,4964.0,28.56402914,1333.0,13.03825956,32 : 68,32.21438436,67.78561564,undergraduate & postgraduate,10465,6915,1223.43,43,198.0,26.35,18.19,9.47,11.4
2925,2023,University of Rijeka,1184.0,3.0,17.7,Croatia  ,europe,Croatia,Public  ,5.4,2.6,3.9,2692,3195,4.299729375,60,4.6,3.62,Social Sciences & Management,13155.0,263.0,2.0,743.0,17.70524899,58:42:00,58.0,42.0,Undergraduate & Postgraduate,10111,3044,1169.25,4,996.0,26.76,7.48,3.72,7.81
275,2022,Burapha University,1632.0,18.0,13.045, Thailand,asia,Thailand,Private  ,14.10467993,12.46208411,14.42284962,6130,40797,17.9405367,176,14.3,2.7,Natural Sciences,33104.0,331.0,1.0,2274.0,14.55760774,63:37:00,63.0,37.0,Undergraduate & Postgraduate,22350,10754,1055.18,19,215.0,23.52,23.88,23.26,2.23
90,2025,American University in Dubai,625.5,11.0,70.1,United Arab Emirates,Asia,Dubai, C,10.3,16.9,1.9,1603,1084,2.253356,32,6.1,3.33,natural sciences,7913.0,2808.0,35.48908845,481.0,16.45114345,57:43:00,56.89814744,43.10185256,UNDERGRADUATE & POSTGRADUATE  ,6104,1809,470.42,13,202.0,38.6,19.69,21.64,37.29
3334,2023,Worcester Polytechnic Institute,1002.0,196.0,33.8875,united states,North America,Worcester,Private,3.5,6.6,26.4,3478,14944,23.27773232,128,15.0,5.42,NATURAL SCIENCES  ,5949.0,1130.0,19.0,642.0,9.26635514,38 : 62,38.0,62.0,Undergraduate & Postgraduate  ,3380,2569,646.76,264,1.0,44.35,28.72,37.03,16.54
2957,2023,University of Seville,1031.0,48.0,29.14,spain,europe,Spain,Public,31.27324811,30.50567075,24.28853092,9831,56146,19.50869821,245,27.8,3.42, social sciences & management,49155.0,5899.0,12.0,2878.0,17.07956915,58:42:00,58.0,42.0,Undergraduate & Postgraduate,33851,15304,835.17,78,178.0,35.3,28.29,25.92,15.9
428,2026,DIT University,1305.0,111.0,30.365,India,ASIA  ,India,Public  ,23.64914595,30.15564123,32.77221612,768,10283,36.59478409,112,28.2,2.73,Engineering & Technology,5304.0,159.0,3.0,281.0,18.87544484,31 : 69,31.0,69.0,Undergraduate & Postgraduate,3548,1756,1100.42,163,123.0,34.76,27.22,36.06,6.8
1935,2018,Tel Aviv University,205.0,2.0,47.0,ISRAEL,Asia,Tel Aviv,Public,61.50986755,47.6313704,33.91183961,4092,27961,26.680011,154,47.7,3.9,Life Sciences & Medicine  ,22973.0,1294.0,5.632699256,1048.0,22.0,54:46:00  ,54.0,46.0,Undergraduate & Postgraduate,17142,5831,429.0,10,145.0,38.01,39.84,35.83,412.67
3065,2020,University of Victoria,364.0,15.0,30.4, CANADA,North America  ,Victoria,PUBLIC,38.83296075,25.53666658,28.65570364,3281,7899,9.131521368,86,33.7,3.79, Life Sciences & Medicine,21169.0,6.135,0.028981057,865.0,26.0,55:45:00  ,55.0,45.0,Undergraduate & Postgraduate,12700,8469,446.05,32,29.0,40.55,40.36,39.48,13.23
1106,2018,Ludwig-Maximilians-Universität München,66.0,5.0,70.8,GERMANY,Europe,Munich,PUBLIC,79.50774591,72.77155512,80.96529001,12708,314132,80.2585569,545,80.2,3.25,Social Sciences & Management,35226.0,5958.0,16.91364333,3914.0,9.0,51:49:00,51.35484563,48.64515437,Undergraduate & Postgraduate,20199,15027,313.21,81,35.0,49.57,49.65,48.83,12.95
545,2021,Federal University of Pernambuco,1308.0,46.0,17.485,brazil,Latin America,Brazil,Public,12.83472313,13.24002406,22.57794811,9683,102766,24.9250066,316,17.7,2.35,Life Sciences & Medicine,40131.0,401.0,,,9.73344652, 49:51:00,49.0,51.0,undergraduate & postgraduate  ,30273,9858,1066.01,69,115.0,25.56,25.93,25.47,103.15
1824,2024,St Marianna University School of Medicine,1247.0,60.0,27.3325,JAPAN,Asia,Japan, public,23.7573084,23.97085024,24.27115179,159,785,15.70866181,28,24.0,3.18,Engineering & Technology,821.0,8.0,1.0,50.0,17.10416667,44:56:00,44.0,56.0,Undergraduate & Postgraduate,563,258,1185.91,124,28.0,27.19,22.28,20.27,5.07
930,2026,Kalasalingam Academy of Research and Education,1114.0,84.0,33.471,India,Asia,India, public,36.04645039,32.17962898,20.63705891,1867,8157,16.44626225,88,28.3,3.76, arts & humanities,6792.0,611.0,9.0,496.0,13.69354839,51:49:00,51.0,49.0,Undergraduate & Postgraduate,5034,1758,1100.42,163,123.0,34.76,27.22,36.06,6.8
2500,2016,University of Belgrade,737.0,1.0,17.7075,Serbia,europe,Belgrade,Public  ,20.33962875,21.00558597,19.70333663,7963,148781,12.6331456,349,20.0,0.68,Social Sciences & Management  ,96968.0,3879.0,4.0,11777.0,8.233675809,60:40:00,60.0,40.0,Undergraduate & Postgraduate  ,64155,32813,737.0,1,737.0,17.71,20.34,19.7,4.0
194,2025,Bartin University,1022.0,19.0,33.814,Turkey,Asia,Turkey,PRIVATE,36.89430324,37.02503455,30.76709196,2817,10298,13.8974865,107,33.8,3.8,Arts & Humanities,11985.0,1198.0,10.0,741.0,16.17408907,45:55:00,45.0,55.0,Undergraduate & Postgraduate,8218,3767,1430.32,104,285.0,26.25,21.12,20.42,10.37
1597,2023,RUDN University,296.0,7.0,35.5,Russia,Europe,Moscow,Public  ,19.7,33.9,1.8,6600,1731,1.455824018,40,10.8,5.55,Life Sciences & Medicine,21820.0,6982.0,32.0,1189.0,18.35155593,58:42:00,58.0,42.0,Undergraduate & Postgraduate,11940,9880,732.0,48,75.0,30.51,11.22,3.34,18.29
529,2023,Far Eastern Federal University,434.0,16.0,26.8,Russia,Europe,Vladivostok,Public,8.4,3.4,1.9,3359,1887,1.731206074,47,5.2,3.08,social sciences & management,15585.0,3273.0,21.0,1090.0,14.29816514,54:46:00,54.38311089,45.61688911,Undergraduate & Postgraduate,12155,3430,732.0,48,75.0,30.51,11.22,3.34,18.29
705,2025,Hong Kong Baptist University,252.0,6.0,40.3,hong kong sar, asia,Hong Kong,Public,18.2,12.0,61.4,842,14076,39.20969236,131,39.8,2.35,Social Sciences & Management,7218.0,3898.0,54.0,359.0,20.10584958,64:36:00,64.0,36.0,Undergraduate & Postgraduate,4884,2334,169.5,7,17.0,70.7,60.31,78.04,41.7
1635,2024,Russian Presidential Academy of National Economy and Public Administration,1100.5,27.0,20.811,Russia,Europe,Moscow,PUBLIC,5.2,6.8,1.1,2046,1376,1.074724897,37,3.2,1.6, Natural Sciences  ,18646.0,746.0,4.0,1280.0,14.5671875,63:37:00  ,63.0,37.0,undergraduate & postgraduate  ,13336,5310,892.0,48,87.0,28.84,12.17,3.19,19.47
865,2026,Izmir Yüksek Teknoloji Enstitüsü,1300.5,16.0,40.6,türkiye,Asia,Türkiye,Public  ,11.0,10.8,18.6,2181,10417,20.54606187,93,14.8,4.3,Life Sciences & Medicine,6994.0,2077.0,29.70049726,507.0,13.79487179,49:51:00,49.11192513,50.88807487, Undergraduate & Postgraduate,4604,2390,913.31,26,269.0,35.8,18.27,15.63,16.42
1703,2018,Savitribai Phule Pune University,900.5,23.0,22.5425,India,Asia,Pune,PUBLIC,24.85316143,20.09665224,27.89998037,444,11698,17.05176921,104,26.4,0.65, Social Sciences & Management,6155.0,135.0,2.193338749,686.0,6.0,41:59:00,41.0,59.0,Undergraduate & Postgraduate,3273,2882,798.04,47,172.0,23.37,23.1,23.36,2.38
2505,2024,University of Bialystok,1300.5,29.0,31.7,Poland,Europe,Bialystok,Public,5.8,3.1,2.5,3713,2076,2.316787896,53,4.2,4.14,arts & humanities,15473.0,4394.0,28.40048187,896.0,17.26897321,57:43:00,56.75628612,43.24371388,Undergraduate & Postgraduate  ,11478,3995,1155.03,48,262.0,30.75,20.29,16.11,11.29
2725,2017,University of Kwazulu-Natal,675.5,9.0,31.1,South Africa,africa,Pinetown,Public,36.04632924,37.34774614,27.3578734,136,1003,20.06430922,28,31.7,2.72,life sciences & medicine,30.058,493.0,1640.162353,50.0,19.0,41:59:00,41.01656019,58.98343981,Undergraduate & Postgraduate,21,9,532.17,12,186.0,32.23,31.61,32.58,141.19
2614,2022,University of Electronic Science and Technology of China,595.5,35.0,40.315,china (mainland),Asia,Chengdu,Public,33.88669281,53.37488713,44.30667186,163,1792,35.8333284,44,39.1,3.26,Arts & Humanities,35342.0,960.0,2.716314866,50.0,16.0,29 : 71  ,29.0,71.0,undergraduate & postgraduate  ,26506,8836,545.59,58,17.0,41.15,41.21,41.62,351.71
2307,2023,Universidade Eduardo Mondlane,654.0,1.0,37.545,Mozambique,other,Mozambique, Public,58.88918913,39.35570031,40.76132182,8177,89545,36.6085873,349,49.8,3.34,Social Sciences & Management,45256.0,0.0,0.0,2446.0,18.50204415,39 : 61,39.0,61.0, Undergraduate & Postgraduate,31815,13441,654.0,1,654.0,37.54,58.89,40.76,0.0
2954,2026,University of Science and Technology of Oran Mohamed-Boudiaf,1884.0,10.0,20.4415,Algeria,OTHER,Algeria,Public,19.28074071,20.94416383,15.82613536,3401,14886,10.45377994,130,17.6,2.39,Arts & Humanities,19249.0,192.0,1.0,1424.0,13.51755618, 52:48:00,52.0,48.0,Undergraduate & Postgraduate,10873,8376,1933.32,28,1428.0,18.97,19.11,19.11,0.64
2050,2022,Toyo University,1620.0,113.0,13.2375,Japan, ASIA,Japan,public,12.99143687,16.05292426,11.6814799,3660,14272,8.268981466,105,12.3,2.12,Arts & Humanities,30873.0,1544.0,5.0,1726.0,17.88702202,43:57:00,43.0,57.0,Undergraduate & Postgraduate,22276,8597,1043.91,120,23.0,24.82,24.45,24.95,4.19
676,2025,Hanoi University of Science and Technology,1300.5,8.0,23.3855, Vietnam, Asia,Hanoi,public  ,7.3,7.3,4.7,13314,13824,4.089956983,100,6.0,3.94,Natural Sciences,37561.0,0.0,0.0,3380.0,11.11272189,58:42:00,58.38135612,41.61864388,undergraduate & postgraduate  ,27448,10113,1000.65,10,495.0,32.28,19.66,25.68,3.34
1023,2025,Kore University of Enna,1036.0,70.0,33.6015,Italy, Europe  ,Italy,Public,24.17084726,40.52839917,36.71644758,1517,11308,25.64146414,103,30.4,3.44,ENGINEERING & TECHNOLOGY  ,5701.0,57.0,1.0,441.0,12.92743764,69:31:00,69.0,31.0,UNDERGRADUATE & POSTGRADUATE,4058,1643,644.97,77,111.0,43.65,31.91,40.56,11.84
787,2023,Indiana University,172.0,50.0,56.5325,United States  ,NORTH AMERICA,United States, Public,69.19810158,63.41830727,59.15770287,11662,197887,41.54671294,473,64.2,2.45,Natural Sciences,66637.0,8663.0,13.0,4763.0,13.99055217, 53:47:00  ,53.0,47.0,Undergraduate & Postgraduate,44320,22317,646.76,264,1.0,44.35,28.72,37.03,16.54
2689,2016,University of Illinois at Urbana-Champaign,36.0,20.0,74.5,United States,North America  ,Champaign,Public,92.91083122,100.0,74.30468868,19481,217215,69.02292114,545,83.6,6.19,Natural Sciences,42727.0,8545.0,20.0,3147.0,13.57705752,47:53:00,47.0,53.0, Undergraduate & Postgraduate,30221,12506,268.1,147,1.0,48.97,48.75,49.63,12.14
