university_name,year,rank_display,score,link,country,city,region_x,logo,type,research_output,student_faculty_ratio,international_students,size,faculty_count,region_y,university_type,qs_rank_2026,the_rank_2026,arwu_rank_2025,qs_score,the_score,arwu_score,qs_academic_rep,qs_employer_rep,qs_faculty_student,qs_citations,qs_intl_faculty,qs_intl_students,the_teaching,the_research_env,the_research_quality,the_industry,the_intl_outlook,founded,total_students,intl_students_pct,nobel_laureates,fields_medalists,ranked_in_all_3,avg_rank_all3,university_age_2026,data_sources
Universidade Federal de São Paulo,2021,420,27.1,https://www.topuniversities.com/universities/universidade-federal-de-sao-paulo,Brazil,São Paulo,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-de-so-paulo_2750_small.jpg,Public,Very High,6,153,L,2.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal de São Paulo,2022,434,26.7,https://www.topuniversities.com/universities/universidade-federal-de-sao-paulo,Brazil,São Paulo,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-de-so-paulo_2750_small.jpg,Public,Very High,6,153,L,2.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal de Viçosa (UFV),2017,701,,https://www.topuniversities.com/universities/universidade-federal-de-vicosa-ufv,Brazil,Viçosa,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-de-viosa-ufv_592560cf2aeae70239af5549_small.jpg,Public,High,14,289,L,"1,249",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal de Viçosa (UFV),2018,801-1000,,https://www.topuniversities.com/universities/universidade-federal-de-vicosa-ufv,Brazil,Viçosa,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-de-viosa-ufv_592560cf2aeae70239af5549_small.jpg,Public,High,14,289,L,"1,249",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal de Viçosa (UFV),2019,801-1000,,https://www.topuniversities.com/universities/universidade-federal-de-vicosa-ufv,Brazil,Viçosa,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-de-viosa-ufv_592560cf2aeae70239af5549_small.jpg,Public,High,14,289,L,"1,249",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal de Viçosa (UFV),2020,801-1000,,https://www.topuniversities.com/universities/universidade-federal-de-vicosa-ufv,Brazil,Viçosa,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-de-viosa-ufv_592560cf2aeae70239af5549_small.jpg,Public,High,14,289,L,"1,249",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal de Viçosa (UFV),2021,1001,,https://www.topuniversities.com/universities/universidade-federal-de-vicosa-ufv,Brazil,Viçosa,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-de-viosa-ufv_592560cf2aeae70239af5549_small.jpg,Public,High,14,289,L,"1,249",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal de Viçosa (UFV),2022,1001-1200,,https://www.topuniversities.com/universities/universidade-federal-de-vicosa-ufv,Brazil,Viçosa,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-de-viosa-ufv_592560cf2aeae70239af5549_small.jpg,Public,High,14,289,L,"1,249",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Ceará (UFC),2017,701,,https://www.topuniversities.com/universities/universidade-federal-do-ceara-ufc,Brazil,Fortaleza,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-cear-ufc_592560cf2aeae70239af5148_small.jpg,Public,High,16,310,XL,"2,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Ceará (UFC),2018,801-1000,,https://www.topuniversities.com/universities/universidade-federal-do-ceara-ufc,Brazil,Fortaleza,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-cear-ufc_592560cf2aeae70239af5148_small.jpg,Public,High,16,310,XL,"2,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Ceará (UFC),2019,801-1000,,https://www.topuniversities.com/universities/universidade-federal-do-ceara-ufc,Brazil,Fortaleza,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-cear-ufc_592560cf2aeae70239af5148_small.jpg,Public,High,16,310,XL,"2,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Ceará (UFC),2020,1001,,https://www.topuniversities.com/universities/universidade-federal-do-ceara-ufc,Brazil,Fortaleza,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-cear-ufc_592560cf2aeae70239af5148_small.jpg,Public,High,16,310,XL,"2,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Ceará (UFC),2021,1001,,https://www.topuniversities.com/universities/universidade-federal-do-ceara-ufc,Brazil,Fortaleza,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-cear-ufc_592560cf2aeae70239af5148_small.jpg,Public,High,16,310,XL,"2,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Ceará (UFC),2022,1001-1200,,https://www.topuniversities.com/universities/universidade-federal-do-ceara-ufc,Brazil,Fortaleza,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-cear-ufc_592560cf2aeae70239af5148_small.jpg,Public,High,16,310,XL,"2,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Paraná - UFPR,2017,701,,https://www.topuniversities.com/universities/universidade-federal-do-parana-ufpr,Brazil,Curitiba,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-paran-ufpr_1730_small.jpg,Public,High,11,91,XL,3.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Paraná - UFPR,2018,801-1000,,https://www.topuniversities.com/universities/universidade-federal-do-parana-ufpr,Brazil,Curitiba,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-paran-ufpr_1730_small.jpg,Public,High,11,91,XL,3.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Paraná - UFPR,2019,801-1000,,https://www.topuniversities.com/universities/universidade-federal-do-parana-ufpr,Brazil,Curitiba,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-paran-ufpr_1730_small.jpg,Public,High,11,91,XL,3.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Paraná - UFPR,2020,801-1000,,https://www.topuniversities.com/universities/universidade-federal-do-parana-ufpr,Brazil,Curitiba,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-paran-ufpr_1730_small.jpg,Public,High,11,91,XL,3.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Paraná - UFPR,2021,801-1000,,https://www.topuniversities.com/universities/universidade-federal-do-parana-ufpr,Brazil,Curitiba,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-paran-ufpr_1730_small.jpg,Public,High,11,91,XL,3.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Paraná - UFPR,2022,801-1000,,https://www.topuniversities.com/universities/universidade-federal-do-parana-ufpr,Brazil,Curitiba,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-paran-ufpr_1730_small.jpg,Public,High,11,91,XL,3.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio Grande Do Sul ,2017,461-470,,https://www.topuniversities.com/universities/universidade-federal-do-rio-grande-do-sul,Brazil,Porto Alegre,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-grande-do-sul_2239_small.jpg,Public,Very High,13,560,XL,3.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio Grande Do Sul ,2018,501-550,,https://www.topuniversities.com/universities/universidade-federal-do-rio-grande-do-sul,Brazil,Porto Alegre,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-grande-do-sul_2239_small.jpg,Public,Very High,13,560,XL,3.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio Grande Do Sul ,2019,601-650,,https://www.topuniversities.com/universities/universidade-federal-do-rio-grande-do-sul,Brazil,Porto Alegre,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-grande-do-sul_2239_small.jpg,Public,Very High,13,560,XL,3.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio Grande Do Sul ,2020,651-700,,https://www.topuniversities.com/universities/universidade-federal-do-rio-grande-do-sul,Brazil,Porto Alegre,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-grande-do-sul_2239_small.jpg,Public,Very High,13,560,XL,3.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio Grande Do Sul ,2021,701-750,,https://www.topuniversities.com/universities/universidade-federal-do-rio-grande-do-sul,Brazil,Porto Alegre,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-grande-do-sul_2239_small.jpg,Public,Very High,13,560,XL,3.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio Grande Do Sul ,2022,751-800,,https://www.topuniversities.com/universities/universidade-federal-do-rio-grande-do-sul,Brazil,Porto Alegre,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-grande-do-sul_2239_small.jpg,Public,Very High,13,560,XL,3.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio de Janeiro,2017,321,35.3,https://www.topuniversities.com/universities/universidade-federal-do-rio-de-janeiro,Brazil,Rio de Janeiro,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-de-janeiro_525_small.jpg,Public,Very High,11,555,XL,3.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio de Janeiro,2018,311,36.7,https://www.topuniversities.com/universities/universidade-federal-do-rio-de-janeiro,Brazil,Rio de Janeiro,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-de-janeiro_525_small.jpg,Public,Very High,11,555,XL,3.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio de Janeiro,2019,361,30.3,https://www.topuniversities.com/universities/universidade-federal-do-rio-de-janeiro,Brazil,Rio de Janeiro,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-de-janeiro_525_small.jpg,Public,Very High,11,555,XL,3.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio de Janeiro,2020,358,30.6,https://www.topuniversities.com/universities/universidade-federal-do-rio-de-janeiro,Brazil,Rio de Janeiro,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-de-janeiro_525_small.jpg,Public,Very High,11,555,XL,3.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio de Janeiro,2021,380,28.8,https://www.topuniversities.com/universities/universidade-federal-do-rio-de-janeiro,Brazil,Rio de Janeiro,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-de-janeiro_525_small.jpg,Public,Very High,11,555,XL,3.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Federal do Rio de Janeiro,2022,369,30.3,https://www.topuniversities.com/universities/universidade-federal-do-rio-de-janeiro,Brazil,Rio de Janeiro,Latin America,https://www.topuniversities.com/sites/default/files/universidade-federal-do-rio-de-janeiro_525_small.jpg,Public,Very High,11,555,XL,3.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Nova de Lisboa,2017,366,32.1,https://www.topuniversities.com/universities/universidade-nova-de-lisboa,Portugal,Lisbon,Europe,https://www.topuniversities.com/sites/default/files/universidade-nova-de-lisboa_460_small.jpg,Public,Very High,12,4.427,L,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Nova de Lisboa,2018,361,33.1,https://www.topuniversities.com/universities/universidade-nova-de-lisboa,Portugal,Lisbon,Europe,https://www.topuniversities.com/sites/default/files/universidade-nova-de-lisboa_460_small.jpg,Public,Very High,12,4.427,L,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Nova de Lisboa,2019,405,27.9,https://www.topuniversities.com/universities/universidade-nova-de-lisboa,Portugal,Lisbon,Europe,https://www.topuniversities.com/sites/default/files/universidade-nova-de-lisboa_460_small.jpg,Public,Very High,12,4.427,L,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Nova de Lisboa,2020,421,27.3,https://www.topuniversities.com/universities/universidade-nova-de-lisboa,Portugal,Lisbon,Europe,https://www.topuniversities.com/sites/default/files/universidade-nova-de-lisboa_460_small.jpg,Public,Very High,12,4.427,L,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Nova de Lisboa,2021,428,26.6,https://www.topuniversities.com/universities/universidade-nova-de-lisboa,Portugal,Lisbon,Europe,https://www.topuniversities.com/sites/default/files/universidade-nova-de-lisboa_460_small.jpg,Public,Very High,12,4.427,L,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade Nova de Lisboa,2022,431,26.8,https://www.topuniversities.com/universities/universidade-nova-de-lisboa,Portugal,Lisbon,Europe,https://www.topuniversities.com/sites/default/files/universidade-nova-de-lisboa_460_small.jpg,Public,Very High,12,4.427,L,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade da Coruña ,2017,701,,https://www.topuniversities.com/universities/universidade-da-coruna,Spain,A Coruña,Europe,https://www.topuniversities.com/sites/default/files/universidade-da-corua-_592560cf2aeae70239af5069_small.jpg,Public,Very High,11,693,L,1.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade da Coruña ,2018,801-1000,,https://www.topuniversities.com/universities/universidade-da-coruna,Spain,A Coruña,Europe,https://www.topuniversities.com/sites/default/files/universidade-da-corua-_592560cf2aeae70239af5069_small.jpg,Public,Very High,11,693,L,1.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade da Coruña ,2019,801-1000,,https://www.topuniversities.com/universities/universidade-da-coruna,Spain,A Coruña,Europe,https://www.topuniversities.com/sites/default/files/universidade-da-corua-_592560cf2aeae70239af5069_small.jpg,Public,Very High,11,693,L,1.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade da Coruña ,2020,801-1000,,https://www.topuniversities.com/universities/universidade-da-coruna,Spain,A Coruña,Europe,https://www.topuniversities.com/sites/default/files/universidade-da-corua-_592560cf2aeae70239af5069_small.jpg,Public,Very High,11,693,L,1.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade da Coruña ,2021,801-1000,,https://www.topuniversities.com/universities/universidade-da-coruna,Spain,A Coruña,Europe,https://www.topuniversities.com/sites/default/files/universidade-da-corua-_592560cf2aeae70239af5069_small.jpg,Public,Very High,11,693,L,1.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade da Coruña ,2022,801-1000,,https://www.topuniversities.com/universities/universidade-da-coruna,Spain,A Coruña,Europe,https://www.topuniversities.com/sites/default/files/universidade-da-corua-_592560cf2aeae70239af5069_small.jpg,Public,Very High,11,693,L,1.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Brasília,2017,601-650,,https://www.topuniversities.com/universities/universidade-de-brasilia,Brazil,Brasília,Latin America,https://www.topuniversities.com/sites/default/files/universidade-de-braslia_1726_small.jpg,Public,High,15,1.262,XL,3.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Brasília,2018,651-700,,https://www.topuniversities.com/universities/universidade-de-brasilia,Brazil,Brasília,Latin America,https://www.topuniversities.com/sites/default/files/universidade-de-braslia_1726_small.jpg,Public,High,15,1.262,XL,3.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Brasília,2019,751-800,,https://www.topuniversities.com/universities/universidade-de-brasilia,Brazil,Brasília,Latin America,https://www.topuniversities.com/sites/default/files/universidade-de-braslia_1726_small.jpg,Public,High,15,1.262,XL,3.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Brasília,2020,801-1000,,https://www.topuniversities.com/universities/universidade-de-brasilia,Brazil,Brasília,Latin America,https://www.topuniversities.com/sites/default/files/universidade-de-braslia_1726_small.jpg,Public,High,15,1.262,XL,3.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Brasília,2021,801-1000,,https://www.topuniversities.com/universities/universidade-de-brasilia,Brazil,Brasília,Latin America,https://www.topuniversities.com/sites/default/files/universidade-de-braslia_1726_small.jpg,Public,High,15,1.262,XL,3.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Brasília,2022,801-1000,,https://www.topuniversities.com/universities/universidade-de-brasilia,Brazil,Brasília,Latin America,https://www.topuniversities.com/sites/default/files/universidade-de-braslia_1726_small.jpg,Public,High,15,1.262,XL,3.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Santiago de Compostela,2017,551-600,,https://www.topuniversities.com/universities/universidade-de-santiago-de-compostela,Spain,Santiago de Compostela,Europe,https://www.topuniversities.com/sites/default/files/universidade-de-santiago-de-compostela_547_small.jpg,Public,Very High,15,1.334,L,1.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Santiago de Compostela,2018,601-650,,https://www.topuniversities.com/universities/universidade-de-santiago-de-compostela,Spain,Santiago de Compostela,Europe,https://www.topuniversities.com/sites/default/files/universidade-de-santiago-de-compostela_547_small.jpg,Public,Very High,15,1.334,L,1.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Santiago de Compostela,2019,581-590,,https://www.topuniversities.com/universities/universidade-de-santiago-de-compostela,Spain,Santiago de Compostela,Europe,https://www.topuniversities.com/sites/default/files/universidade-de-santiago-de-compostela_547_small.jpg,Public,Very High,15,1.334,L,1.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Santiago de Compostela,2020,651-700,,https://www.topuniversities.com/universities/universidade-de-santiago-de-compostela,Spain,Santiago de Compostela,Europe,https://www.topuniversities.com/sites/default/files/universidade-de-santiago-de-compostela_547_small.jpg,Public,Very High,15,1.334,L,1.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidade de Santiago de Compostela,2021,701-750,,https://www.topuniversities.com/universities/universidade-de-santiago-de-compostela,Spain,Santiago de Compostela,Europe,https://www.topuniversities.com/sites/default/files/universidade-de-santiago-de-compostela_547_small.jpg,Public,Very High,15,1.334,L,1.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
