university_name,year,university_type,publications_count,citations_count,h_index,research_productivity_index,subject_field,female_percentage,male_percentage
Al-Farabi Kazakh National University,2021,Public,12755,128740,325,3.15,Arts & Humanities,56,44
Al-Farabi Kazakh National University,2022,Public,13516,110810,329,3.34,Life Sciences & Medicine,58,42
Al-Farabi Kazakh National University,2023,Public,3771,2015,47,2.33,Social Sciences & Management,56,44
Al-Farabi Kazakh National University,2024,Public,5687,1759,42,3.23,Arts & Humanities,59,41
Al-Farabi Kazakh National University,2025,Public,5054,1388,34,3.64,Engineering & Technology,53,47
Al-Farabi Kazakh National University,2026,Public,6575,1748,40,5.17,Engineering & Technology,61,39
Al-Furat Al-Awsat Technical University,2025,Private,4542,19354,123,2.5,Engineering & Technology,47,53
Al-Furat Al-Awsat Technical University,2026,Public,13731,32288,179,3.37,Natural Sciences,50,50
Al-Hussein Bin Talal University,2025,Public,1542,7852,96,3.13,Engineering & Technology,54,46
Al-Hussein Bin Talal University,2026,Public,2822,22853,169,4.3,Natural Sciences,55,45
Al-Muthanna University,2025,Private,3697,23164,144,3.03,Life Sciences & Medicine,61,39
Al-Muthanna University,2026,Public,1752,19329,148,2.04,Social Sciences & Management,63,37
Al-Nahrain University,2024,Private,1599,4685,60,3.11,Arts & Humanities,55,45
Al-Nahrain University,2025,Public,1839,5227,72,4.55,Social Sciences & Management,58,42
Al-Nahrain University,2026,Private,5540,20746,157,3.67,Life Sciences & Medicine,57,43
Al-Qasim Green University,2026,Public,809,6894,90,2.48,Social Sciences & Management,32,68
Al-Quds University,2025,Public,7319,2666,43,4.25,Life Sciences & Medicine,42.18906933,57.81093067
Al-Quds University,2026,Public,1554,1093,36,1.98,Engineering & Technology,77,23
Al-Zaytoonah University of Jordan,2025,Public,2036,26780,145,2.85,Arts & Humanities,49,51
Al-Zaytoonah University of Jordan,2026,Public,3291,14404,122,4.71,Social Sciences & Management,54,46
Alagappa University,2022,Public,626,13535,122,1.59,Engineering & Technology,65,35
Alagappa University,2023,Public,1168,13277,102,2.66,Social Sciences & Management,63,37
Alagappa University,2024,Public,537,8093,84,1.76,Life Sciences & Medicine,62,38
Alagappa University,2025,Public,700,8119,86,2.01,Life Sciences & Medicine,60,40
Alagappa University,2026,Public,875,9686,101,2.61,Social Sciences & Management,59,41
Alanya Alaaddin Keykubat University,2026,Public,1692,8563,78,2.48,Arts & Humanities,47,53
Albert-Ludwigs-Universitaet Freiburg,2017,Public,8888,81537,274,4.46,Social Sciences & Management,56.90287073,43.09712927
Albert-Ludwigs-Universitaet Freiburg,2018,Public,7301,53716,220,3.66,Arts & Humanities,51.46811569,48.53188431
Albert-Ludwigs-Universitaet Freiburg,2019,Public,8920,74012,267,4.48,Social Sciences & Management,53.71196105,46.28803895
Albert-Ludwigs-Universitaet Freiburg,2020,Public,7040,78340,304,3.53,Arts & Humanities,39.1120342,60.8879658
Albert-Ludwigs-Universitaet Freiburg,2021,Public,7644,27039,169,3.84,Engineering & Technology,60.22482803,39.77517197
Albert-Ludwigs-Universitaet Freiburg,2022,Public,6551,87179,322,3.29,Natural Sciences,57.0294532,42.9705468
Albert-Ludwigs-Universitaet Freiburg,2023,Public,3318,74977,238,1.62,Arts & Humanities,49.84927759,50.15072241
Albert-Ludwigs-Universitaet Freiburg,2024,Public,3360,52233,243,2.29,Social Sciences & Management,52.30401675,47.69598325
Albert-Ludwigs-Universitaet Freiburg,2025,Public,10348,231284,476,2.46,Engineering & Technology,58.02084688,41.97915312
Alberto Hurtado University,2025,Private,1690,6578,66,2.91,Natural Sciences,57,43
Alberto Hurtado University,2026,Public,1225,6602,73,3.56,Life Sciences & Medicine,58,42
Alborz University of Medical Sciences,2025,Private,999,6566,89,4.11,Arts & Humanities,54,46
Alborz University of Medical Sciences,2026,Public,634,6246,96,2.15,Engineering & Technology,54,46
Alexandria University,2016,Public,32365,108566,336,3.57,Life Sciences & Medicine,46,54
Alexandria University,2017,Public,29392,156112,401,2.98,Arts & Humanities,47,53
Alexandria University,2018,Public,20788,106719,341,2.11,Arts & Humanities,53,47
Alexandria University,2019,Public,19095,127553,342,1.94,Engineering & Technology,54,46
Alexandria University,2020,Public,19270,126553,361,1.96,Natural Sciences,54,46
Alexandria University,2021,Public,35646,187377,429,3.62,Engineering & Technology,54,46
Alexandria University,2022,Public,29330,262385,606,2.98,Social Sciences & Management,54,46
Alexandria University,2023,Public,12412,17226,146,1.43,Life Sciences & Medicine,52,48
Alexandria University,2024,Public,35947,20604,153,1.99,Arts & Humanities,52,48
Alexandria University,2025,Public,35507,10323,85,3.68,Engineering & Technology,60,40
Alexandria University,2026,Public,58926,41027,207,3.42,Arts & Humanities,53,47
Alexandru Ioan Cuza University,2016,Public,5400,22011,153,3.24,Arts & Humanities,63,37
Alexandru Ioan Cuza University,2017,Public,2537,9698,102,2.36,Natural Sciences,59,41
Alexandru Ioan Cuza University,2018,Public,4443,13072,110,4.13,Life Sciences & Medicine,63,37
Alexandru Ioan Cuza University,2019,Public,2823,14567,109,2.62,Natural Sciences,65,35
Alexandru Ioan Cuza University,2020,Public,2046,14651,124,1.9,Life Sciences & Medicine,63,37
Alexandru Ioan Cuza University,2021,Public,788,15956,131,0.73,Natural Sciences,63,37
Alexandru Ioan Cuza University,2022,Public,3143,11652,94,2.92,Social Sciences & Management,63,37
Alexandru Ioan Cuza University,2023,Public,1300,10547,130,0.44,Social Sciences & Management,57,43
Alexandru Ioan Cuza University,2024,Public,3721,2082,46,3.18,Arts & Humanities,56,44
Alexandru Ioan Cuza University,2025,Public,3416,3394,50,2.56,Social Sciences & Management,55,45
Alexandru Ioan Cuza University,2026,Public,2369,7118,91,1.33,Life Sciences & Medicine,61,39
Alfaisal University,2017,Private,228,2669,48,1.92,Natural Sciences,36,64
Alfaisal University,2018,Private,437,6084,82,2.77,Life Sciences & Medicine,56,44
Alfaisal University,2019,Private,778,6041,91,4.35,Life Sciences & Medicine,58,42
Alfaisal University,2020,Private,497,7328,78,2.67,Social Sciences & Management,60,40
Alfaisal University,2021,Private,768,6051,77,5.53,Arts & Humanities,60,40
Alfaisal University,2022,Private,588,4776,76,4.7,Life Sciences & Medicine,59,41
Alfaisal University,2023,Private,1411,1603,44,7.31,Arts & Humanities,59,41
Alfaisal University,2024,Private,1764,3196,57,5.73,Engineering & Technology,56,44
Alfaisal University,2025,Private,1660,2616,61,5.65,Natural Sciences,58,42
Alfaisal University,2026,Private not for Profit,841,2703,48,3.23,Life Sciences & Medicine,58,42
Aligarh Muslim University,2016,Public,5272,19886,130,4.65,Engineering & Technology,66.75032668,33.24967332
Aligarh Muslim University,2017,Public,7542,17370,134,4.48,Life Sciences & Medicine,29,71
Aligarh Muslim University,2018,Public,4462,15273,120,2.91,Arts & Humanities,36,64
Aligarh Muslim University,2019,Public,5634,35188,186,3.67,Natural Sciences,32,68
Aligarh Muslim University,2020,Public,3591,26354,169,2.34,Social Sciences & Management,38,62
Aligarh Muslim University,2021,Public,4755,24722,167,3.1,Natural Sciences,39,61
Aligarh Muslim University,2022,Public,4605,41026,222,3,Engineering & Technology,36,64
Aligarh Muslim University,2023,Public,11625,17791,128,5.47,Arts & Humanities,40,60
Aligarh Muslim University,2024,Public,4386,8925,87,2.32,Life Sciences & Medicine,40,60
Aligarh Muslim University,2025,Public,4973,9890,102,5.33,Natural Sciences,42,58
Aligarh Muslim University,2026,Public,5795,61496,257,3.55,Life Sciences & Medicine,39,61
"Aligarh Muslim University, Aligarh",2026,Public,12696,64804,253,3,Social Sciences & Management,55.9044433,44.0955567
Allameh Tabataba ’i University,2024,Public,1691,9393,94,2.11,Arts & Humanities,57,43
Allameh Tabataba ’i University,2025,Public,1702,32807,200,1.46,Engineering & Technology,57,43
Allameh Tabataba ’i University,2026,Public,7552,52434,261,3.48,Life Sciences & Medicine,57,43
Alma Mater Studiorum - University of Bologna,2017,Public,13601,131240,359,4.71,Arts & Humanities,49.84749282,50.15250718
Alma Mater Studiorum - University of Bologna,2018,Public,14096,41276,195,4.89,Engineering & Technology,59.65830649,40.34169351
Alma Mater Studiorum - University of Bologna,2019,Public,15478,79980,303,5.36,Arts & Humanities,55.00233953,44.99766047
Alma Mater Studiorum - University of Bologna,2020,Public,13773,110632,312,4.77,Natural Sciences,43.56248769,56.43751231
Alma Mater Studiorum - University of Bologna,2021,Public,11225,63612,200,3.89,Life Sciences & Medicine,64.29690737,35.70309263
Alma Mater Studiorum - University of Bologna,2022,Public,9156,136863,335,3.17,Engineering & Technology,37.71338813,62.28661187
Alma Mater Studiorum - University of Bologna,2023,Public,12848,121696,396,3.18,Arts & Humanities,52.20557677,47.79442323
Alma Mater Studiorum - University of Bologna,2024,Public,16598,211891,455,3.52,Engineering & Technology,43.41708247,56.58291753
Alma Mater Studiorum - University of Bologna,2025,Public,9197,95458,346,4.35,Social Sciences & Management,38.10220234,61.89779766
Alma Mater Studiorum - University of Bologna,2026,Public,12894,120717,293,5.38,Natural Sciences,40.92655192,59.07344808
Almaty Technological University,2023,Public,5691,1044,33,5.45,Natural Sciences,49.60608384,50.39391616
Almaty Technological University,2024,Public,1425,857,26,1.66,Natural Sciences,52.79781411,47.20218589
Almaty Technological University,2025,Public,2907,856,26,3.4,Life Sciences & Medicine,58.47145465,41.52854535
Almaty Technological University,2026,Public,2915,1072,35,2.72,Life Sciences & Medicine,61.80829208,38.19170792
Altai State University,2019,Public,178,2219,55,3.56,Engineering & Technology,52.22149718,47.77850282
Altai State University,2021,Public,238,2773,44,4.76,Life Sciences & Medicine,46.45445377,53.54554623
Altai State University,2022,Public,142,3146,51,2.84,Arts & Humanities,58.31213846,41.68786154
Altai State University,2023,Public,1458,531,22,2.75,Natural Sciences,55,45
Altai State University,2024,Public,1709,741,27,2.6,Natural Sciences,56,44
Altai State University,2025,Public,1813,599,24,3.03,Arts & Humanities,55,45
Altai State University,2026,Public,1641,1070,23,2.49,Natural Sciences,56,44
Altınbaş University,2025,Private,1521,21383,137,1.35,Social Sciences & Management,42,58
Altınbaş University,2026,Public,374,16769,132,0.47,Natural Sciences,41,59
Alzahra University,2018,Public,2348,14093,155,1.91,Natural Sciences,100,0
Alzahra University,2019,Public,1896,6316,67,2.42,Arts & Humanities,100,0
Alzahra University,2020,Private,1165,6994,82,2.37,Social Sciences & Management,100,0
Alzahra University,2021,Private,1893,6471,93,3.4,Engineering & Technology,100,0
Alzahra University,2022,Public,3218,11622,114,3.41,Engineering & Technology,100,0
Alzahra University,2023,Public,637,7695,91,0.86,Arts & Humanities,100,0
Alzahra University,2024,Public,1993,17505,142,2.02,Natural Sciences,100,0
Alzahra University,2025,Public,2607,13928,111,3.55,Natural Sciences,100,0
Alzahra University,2026,Public,2017,11136,106,3.95,Life Sciences & Medicine,100,0
Amedeo Avogadro University of Eastern Piedmont,2020,Public,4094,21440,178,5.06,Life Sciences & Medicine,62,38
Amedeo Avogadro University of Eastern Piedmont,2021,Public,1661,16586,128,2.89,Arts & Humanities,61,39
Amedeo Avogadro University of Eastern Piedmont,2022,Public,552,20263,152,0.76,Engineering & Technology,62,38
Amedeo Avogadro University of Eastern Piedmont,2023,Public,1487,18653,155,1.54,Life Sciences & Medicine,61,39
Amedeo Avogadro University of Eastern Piedmont,2024,Public,2747,40693,193,3.06,Life Sciences & Medicine,61,39
Amedeo Avogadro University of Eastern Piedmont,2025,Public,2051,45071,214,1.74,Engineering & Technology,61,39
Amedeo Avogadro University of Eastern Piedmont,2026,Private,3646,76306,278,2.19,Natural Sciences,61,39
American International University – Bangladesh,2025,Public,1323,17806,131,2.33,Social Sciences & Management,24,76
American International University – Bangladesh,2026,Public,825,16743,135,1.1,Engineering & Technology,26,74
American International University-Bangladesh,2026,Private not for Profit,2189,3685,58,2.28,Life Sciences & Medicine,58.40724135,41.59275865
American University,2016,Private,4420,17839,115,5.75,Engineering & Technology,60,40
American University,2017,Private,195,1218,34,3.9,Engineering & Technology,61,39
American University,2018,Private,215,2569,49,4.3,Natural Sciences,64,36
American University,2019,Private,257,1128,35,5.14,Arts & Humanities,65,35
American University,2020,Private,299,1098,30,5.98,Natural Sciences,65,35
American University,2021,Private,202,1486,48,4.04,Natural Sciences,63,37
American University,2022,Private,235,2331,42,4.7,Arts & Humanities,62,38
American University,2023,Private,2699,3480,66,3.92,Engineering & Technology,63,37
American University,2024,Private,2792,2288,53,4.21,Engineering & Technology,62,38
American University,2025,Private,3192,4817,59,2.23,Life Sciences & Medicine,63,37
American University,2026,Private not for Profit,6364,7532,88,5.19,Life Sciences & Medicine,64,36
American University in Cairo,2017,Public,780,4909,65,2.45,Natural Sciences,53,47
American University in Cairo,2018,Public,794,17858,122,1.52,Natural Sciences,54,46
American University in Cairo,2019,Public,2824,17953,143,3.73,Arts & Humanities,54,46
American University in Cairo,2020,Private,1307,6385,76,3.55,Natural Sciences,55,45
American University in Cairo,2021,Public,1038,8572,95,2.1,Arts & Humanities,55,45
American University in Cairo,2022,Public,609,7317,86,2.18,Engineering & Technology,56,44
American University in Cairo,2023,Private,456,7641,78,1.17,Natural Sciences,56,44
American University in Cairo,2024,Public,1880,12856,120,4.56,Social Sciences & Management,58,42
American University in Cairo,2025,Public,2023,17963,132,4.17,Engineering & Technology,58,42
American University in Cairo,2026,Private,1472,7542,100,4.81,Social Sciences & Management,58,42
American University in Dubai,2017,Private,437,3649,66,3.77,Natural Sciences,49.80912136,50.19087864
American University in Dubai,2018,Private,446,4183,67,3.84,Natural Sciences,52.65908342,47.34091658
American University in Dubai,2019,Private,659,3180,59,5.68,Life Sciences & Medicine,40.00164287,59.99835713
American University in Dubai,2020,Private,507,2050,49,4.37,Engineering & Technology,50.58542972,49.41457028
American University in Dubai,2021,Private,393,7330,94,3.39,Engineering & Technology,61.47567221,38.52432779
American University in Dubai,2022,Private,716,6329,93,6.17,Engineering & Technology,48.67357739,51.32642261
American University in Dubai,2023,Private,3470,2264,52,3.48,Life Sciences & Medicine,53.95738212,46.04261788
American University in Dubai,2024,C,2434,808,32,4.36,Natural Sciences,53.21299769,46.78700231
American University in Dubai,2025,C,1603,1084,32,3.33,Natural Sciences,56.89814744,43.10185256
American University in Dubai,2026,Private for Profit,558,842,28,1.69,Life Sciences & Medicine,52.2971112,47.7028888
American University of Beirut,2016,Private,1905,14692,124,2.76,Arts & Humanities,51,49
American University of Beirut,2017,Private,5193,40775,192,5.39,Social Sciences & Management,52,48
American University of Beirut,2018,Private,6501,40984,224,6.74,Engineering & Technology,51,49
American University of Beirut,2019,Private,986,32706,145,1.02,Arts & Humanities,51,49
American University of Beirut,2020,Private,3030,27069,159,3.14,Life Sciences & Medicine,51,49
American University of Beirut,2021,Private,2828,31402,172,2.93,Life Sciences & Medicine,51,49
American University of Beirut,2022,Private,4223,24275,171,4.38,Life Sciences & Medicine,51,49
American University of Beirut,2023,Private,1643,8500,74,3.33,Engineering & Technology,51,49
American University of Beirut,2024,Private,2355,15807,133,3.87,Arts & Humanities,49,51
American University of Beirut,2025,Private,2086,8272,94,4.37,Life Sciences & Medicine,49,51
American University of Beirut,2026,Private not for Profit,2619,26489,180,3.05,Life Sciences & Medicine,34.26154942,65.73845058
American University of Central Asia,2026,Private not for Profit,1263,408,18,5.05,Life Sciences & Medicine,51.54993521,48.45006479
American University of Ras Al Khaimah,2025,Public,1133,18273,127,2.63,Arts & Humanities,50.68726415,49.31273585
American University of Ras Al Khaimah,2026,Public,2398,13102,113,4.87,Arts & Humanities,28.61344834,71.38655166
American University of Sharjah,2016,Private,646,3444,55,2.12,Engineering & Technology,48,52
