university_id,normalized_name,university_name,country
U000483,daffodil international university,Daffodil International University,Bangladesh
U000484,daito bunka university,Daito Bunka University,Japan
U000485,dalhousie university,Dalhousie University,Canada
U000486,dalian university of technology,Dalian University of Technology,China (Mainland)
U000487,damanhour university,Damanhour University,Egypt
U000488,damascus university,Damascus University,Syrian Arab Republic
U000489,damghan university,Damghan University,Iran
U000490,damietta university,Damietta University,Egypt
U000491,daneshpajoohan pishro higher education institute,Daneshpajoohan Pishro Higher Education Institute,Iran
U000492,dankook university,Dankook University ,South Korea
U000493,dartmouth college,Dartmouth College,United States
U000494,dawood university of engineering and technology,Dawood University of Engineering and Technology,Pakistan
U000495,de la salle university,De La Salle University,Philippines
U000496,de montfort university,De Montfort University,United Kingdom
U000497,deakin university,Deakin University,Australia
U000498,debre tabor university,Debre Tabor University,Ethiopia
U000499,del rosario university,Del Rosario University,Colombia
U000500,delft university of technology,Delft University of Technology,Netherlands
U000501,delhi technological university,Delhi Technological University,India
U000502,delta state university abraka,"Delta State University, Abraka",Nigeria
U000503,delta university for science and technology,Delta University for Science and Technology,Egypt
U000504,democritus university of thrace,Democritus University of Thrace,Greece
U000505,denau institute of entrepreneurship and pedagogy,Denau Institute of Entrepreneurship and Pedagogy,Uzbekistan
U000506,deraya university,Deraya University,Egypt
U000507,derzhavin tambov state university,Derzhavin Tambov State University,Russian Federation
U000508,dha suffa university,DHA Suffa University,Pakistan
U000509,dhaka international university,Dhaka International University,Bangladesh
U000510,dhofar university,Dhofar University,Oman
U000511,dhonburi rajabhat university,Dhonburi Rajabhat University,Thailand
U000512,dicle university,Dicle University,Turkey
U000513,diego portales university,Diego Portales University,Chile
U000514,dijlah university,Dijlah University,Iraq
U000515,diponegoro university,Diponegoro University,Indonesia
U000516,dogus university,Doğuş University,Turkey
U000517,dokkyo medical university,Dokkyo Medical University,Japan
U000518,dokuz eylul universitesi,Dokuz Eylül Üniversitesi,Turkey
U000519,dokuz eylul university,Dokuz Eylül University,Turkey
U000520,don bosco university,Don Bosco University,India
U000521,don state technical university, Don State Technical University,Russia
U000522,donetsk national university of economics and trade named after mykhailo tuhan baranovsky,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET),Ukraine
U000523,dongguk university,Dongguk University ,South Korea
U000524,donghua university,Donghua University,China (Mainland)
U000525,doshisha university,Doshisha University,Japan
U000526,dostoevsky omsk state university,Dostoevsky Omsk State University,Russian Federation
U000527,dovletmammet azadi turkmen national institute of world languages,Dovletmammet Azadi Turkmen National Institute of World Languages,Turkmenistan
U000528,dow university of health sciences,Dow University of Health Sciences,Pakistan
U000529,dr b r ambedkar national institute of technology jalandhar,Dr B.R. Ambedkar National Institute of Technology Jalandhar,India
U000530,dr d y patil vidyapeeth pune,"Dr D. Y. Patil Vidyapeeth, Pune",India
U000531,dr m g r educational and research institute,Dr. M.G.R. Educational and Research Institute,India
U000532,drexel university,Drexel University,United States
U000533,dublin city university,Dublin City University,Ireland
U000534,duke university,Duke University,United States
U000535,dulaty university,Dulaty University,Kazakhstan
U000536,dumlupinar university,Dumlupinar University,Turkey
U000537,dunarea de jos university of galati,Dunarea de Jos University of Galati,Romania
U000538,durban university of technology,Durban University of Technology,South Africa
U000539,durham university,Durham University,United Kingdom
U000540,duy tan university,Duy Tan University,Vietnam
U000541,duzce university,Duzce University,Turkey
U000542,eae business school,EAE Business School,Spain
U000543,eafit university,EAFIT University,Colombia
U000544,ean university,EAN University,Colombia
U000545,east carolina university,East Carolina University,United States
U000546,east china normal university,East China Normal University,China (Mainland)
U000547,east china university of science and technology,East China University of Science and Technology,China (Mainland)
U000548,east west university,East West University,Bangladesh
U000549,eastern mediterranean university,Eastern Mediterranean University,Northern Cyprus
U000550,eberhard karls universitat tubingen,Eberhard Karls Universität Tübingen,Germany
U000551,ebonyi state university,Ebonyi State University,Nigeria
U000552,ebs business school,EBS Business School,Germany
U000553,ecole centrale de lyon,École Centrale de Lyon,France
U000554,ecole de psychologues praticiens,École de Psychologues Praticiens,France
U000555,ecole des mines de saint etienne,École des Mines de Saint-Étienne,France
U000556,ecole des ponts paristech,Ecole des Ponts ParisTech,France
U000557,ecole national polytechnique de constantine,École National Polytechnique de Constantine,Algeria
U000558,ecole nationale des travaux publics de l etat,École Nationale des Travaux Publics de l'État (ENTPE),France
U000559,ecole nationale polytechnique,École Nationale Polytechnique,Algeria
U000560,ecole nationale polytechnique doran maurice audin,École Nationale Polytechnique d’Oran Maurice Audin,Algeria
U000561,ecole nationale superieure agronomique,École Nationale Supérieure Agronomique,Algeria
U000562,ecole nationale superieure agronomique algiers,"École Nationale Supérieure Agronomique, Algiers",Algeria
U000563,ecole nationale superieure de biotechnologie taoufik khaznadar,École Nationale Supérieure de Biotechnologie Taoufik Khaznadar (ENSB),Algeria
U000564,ecole nationale superieure de management kolea,École Nationale Supérieure de Management Koléa,Algeria
U000565,ecole nationale superieure des sciences de la mer et de lamenagement du littoral,École Nationale Supérieure des Sciences de la Mer et de l’Aménagement du Littoral (ENSSMAL),Algeria
U000566,ecole nationale superieure dinformatique,École Nationale Supérieure d’Informatique (ESI),Algeria
U000567,ecole nationale superieure veterinaire dalger,École Nationale Supérieure Vétérinaire d’Alger,Algeria
U000568,ecole normale superieure de bechar,École Normale Supérieure de Béchar,Algeria
U000569,ecole normale superieure de bouzareah,École Normale Supérieure de Bouzaréah,Algeria
U000570,ecole normale superieure de kouba,École Normale Supérieure de Kouba,Algeria
U000571,ecole normale superieure de laghouat,École Normale Supérieure de Laghouat,Algeria
U000572,ecole normale superieure de lyon,École Normale Supérieure de Lyon,France
U000573,ecole normale superieure doran,École Normale Supérieure d’Oran,Algeria
U000574,ecole normale superieure el katiba assia djebar constantine,École Normale Supérieure El Katiba Assia Djebar Constantine (ENSC),Algeria
U000575,ecole normale superieure paris,"Ecole normale supérieure, Paris",France
U000576,ecole normale superieure paris saclay,École normale supérieure Paris-Saclay,France
