Univ_ID,Year,University_Name,World Rank,Natl_Rank,Overall_Score,Country,Region,City,Univ_Type,Academic_Rep_Score,Employer_Rep_Score,Citations_Score,Publications,Citations,Citations_Per_Faculty,H_Index,Research_Output_Score,Research_Productivity_Index,Subject_Field
2026,2026,Tokyo Denki University,2119.0,115.0,14.8775,Japan,Asia,Japan,PUBLIC,17.80098489,13.48406758,14.63958223,1118,8779,13.46447834,96,16.2,1.71,NATURAL SCIENCES
979,2023,Khalifa University of Science and Technology,181.0,1.0,45.6,United Arab Emirates,Asia,Abu Dhabi,PUBLIC,16.6,15.2,51.9,1845,37872,57.38154383,181,34.2,2.8,Natural Sciences
3020,2023,University of Texas El Paso,1393.0,261.0,22.6,United States,North America,El Paso, Public,4.6,2.4,17.2,379,11822,12.87804483,91,10.9,0.41,Natural Sciences
368,2025,Chonnam National University,875.5,29.0,36.334,South Korea  ,Asia,Gwangju,Public,9.3,4.7,12.4,2750,17101,12.97493726,149,10.9,2.09,Engineering & Technology
2940,2020,University of San Diego,900.5,201.0,35.5,united states,NORTH AMERICA,San Diego, Private,43.56457825,30.67380263,38.88799271,3546,31982,49.43174745,189,41.2,5.48,Engineering & Technology
2608,2023,University of East London,962.0,98.0,28.1225,United Kingdom,Europe,London, Public,3.5,3.3,8.0,2288,4297,6.191578784,60,5.8,3.3,Social Sciences & Management
2197,2024,Universidad Nacional del Centro de la Provincia de Buenos Aires,1100.5,12.0,42.2,Argentina,Latin America,Tandil,Public,5.4,2.7,1.4,7924,3618,1.603548725,72,3.4,3.51,Life Sciences & Medicine
579,2024,Friedrich Schiller University Jena,217.0,29.0,57.8535, Germany,Europe,Germany,Private,70.55705009,64.75085073,49.32040458,5087,50384,47.22063613,236,59.9,4.77, Life Sciences & Medicine
1229,2017,Murdoch University,525.5,29.0,37.4825,australia,Oceania,Murdoch,Public,28.04315765,39.12503089,43.46869,2151,21193,34.57275745,153,35.8,3.51,engineering & technology  
526,2021,European University of Madrid,665.0,27.0,34.295,Spain  ,EUROPE,Spain, private,37.18060861,33.62593781,45.43470687,4185,20521,29.69825958,140,41.3,6.06, Social Sciences & Management
182,2020,Baku State University,900.5,1.0,35.5,Azerbaijan,Asia,Baku,Public,31.69572916,40.07378817,40.04197589,4813,82509,39.17784536,245,35.9,2.29,arts & humanities
398,2018,Colorado State University,485.5,130.0,56.0,UNITED STATES  ,north america,Fort Collins,public,54.84118906,49.26355453,53.87726037,240,2459,49.18881448,52,54.4,4.8,Life Sciences & Medicine
1618,2020,Riga Technical University,725.5,1.0,21.7425,Latvia,Europe,Riga,Public,23.42526664,21.75443808,19.29436684,2195,16670,18.70900754,126,21.4,2.46,Life Sciences & Medicine
1812,2022,Southwest Jiaotong University,1181.0,46.0,22.8,CHINA,Asia  ,China,Private,21.15546657,21.15517603,24.90182007,14728,113327,27.11812303,394,23.0,3.52,arts & humanities  
1416,2017,Oakland University,797.0,205.0,18.785, UNITED STATES,NORTH AMERICA,United States,public,24.81576602,17.85220425,20.49965251,2946,8625,9.146079401,99,22.7,3.12,Social Sciences & Management
905,2025,Johannes Kepler University of Linz,418.0,10.0,48.6435,Austria,europe,Austria,PUBLIC,39.13615367,47.21726641,54.23535201,1894,21780,26.82263142,176,46.7,2.33,social sciences & management
1616,2019,Riga Stradins University,900.5,2.0,28.4,LATVIA  ,Europe,Riga, Public,28.99936052,27.56794868,22.50869612,1426,12890,22.30188734,109,25.8,2.47, SOCIAL SCIENCES & MANAGEMENT
1308,2019,"National Technical University ""Kharkiv Polytechnic Institute""",725.5,4.0,42.3, Ukraine,Europe,Kharkiv,Public,58.74361033,34.84293755,51.5754759,7651,48688,34.07158647,241,55.2,5.35,Engineering & Technology
906,2023,Johns Hopkins University,24.0,12.0,85.1,United States,North America,Baltimore,Private,87.9,47.2,87.3,5391,79937,69.44992216,242,87.6,4.68,Natural Sciences
409,2018,Copenhagen Business School,1001.0,7.0,84.7,Denmark,Europe,Frederiksberg,Public,99.8684018,84.20481087,98.20123215,5993,55774,52.96706517,231,99.0,5.69, Social Sciences & Management
1957,2020,The Hebrew University of Jerusalem,162.0,1.0,48.2, Israel,Asia,Jerusalem,Public,33.03804407,35.02929525,47.65902541,6228,72502,31.59121894,337,40.3,2.71,Arts & Humanities
2287,2017,Universidad de los Andes,272.0,2.0,38.5,Colombia,Latin America,Bogotá,PRIVATE,40.23022376,45.74551403,38.44037521,4036,48406,39.57966022,173,39.3,3.3,Engineering & Technology
1741,2026,Shantou University,1065.0,30.0,34.28, China,Asia,China, Public,37.37916891,42.7104659,38.54898523,2042,53932,36.99065138,267,38.0,1.4,Arts & Humanities
2947,2023,University of Sarajevo,1389.0,1.0,22.8,BOSNIA AND HERZEGOVINA,Europe,Sarajevo,PUBLIC,4.8,3.2,2.1,10881,6330,1.772198135,86,3.4,3.05,Natural Sciences
2676,2016,University of Houston,360.0,101.0,37.62,United States,North America,Houston,Public,45.85806922,35.68628523,34.26781962,1545,68645,30.56313843,288,40.1,0.69,arts & humanities
2481,2026,University of Arkansas,623.0,28.0,43.131,United States,North America,United States,Private,44.74261107,43.38925298,28.59964489,8323,67385,26.06777635,263,36.7,3.22,Life Sciences & Medicine
1536,2023,Pontificia Universidad Católica de Chile,121.0,1.0,54.9,Chile, latin america,Santiago,private  ,91.8,98.1,12.5,7480,27513,11.55522026,181,52.2,3.14,Natural Sciences
1244,2024,Najran University,1029.0,24.0,32.0485,Saudi Arabia  ,Asia,Saudi Arabia,Private,30.99643081,31.43828208,31.92129888,2287,31777,25.60580311,190,31.5,1.84,ENGINEERING & TECHNOLOGY
2263,2025,Universidad de Panama,1300.5,2.0,37.8,Panama,Americas  ,Panama,PUBLIC,6.6,5.5,1.1,15683,4913,1.0,76,3.8,3.19,Life Sciences & Medicine
2959,2024,University of Shanghai for Science and Technology,1343.0,35.0,25.7325,China  ,Asia,China,Public  ,26.08755001,33.3569936,28.22843447,4542,74643,30.66667305,290,27.2,1.87,SOCIAL SCIENCES & MANAGEMENT  
2881,2022,University of Oxford,2.0,1.0,99.5, United Kingdom,Europe,Oxford,Public,92.5083073,100.0,100.0,37317,498083,74.25204237,579,96.3,5.56,Arts & Humanities
213,2026,Belarusian National Technical University,875.5,2.0,60.0, BELARUS,europe,Minsk,Public,16.6,41.3,1.0,17677,2657,1.0,55,8.8,6.65,arts & humanities
1435,2022,Omsk State Technical University,1572.0,21.0,14.85,Russian Federation  , Europe,Russian Federation,Public  ,14.57178284,13.28280908,14.32389867,1890,13166,12.6959035,99,14.4,1.82,Social Sciences & Management
342,2024,Charles Darwin University,605.5,36.0,46.483,Australia,Oceania,Casuarina,public,5.8,4.7,41.3,1382,10041,26.08078219,104,23.5,3.59,LIFE SCIENCES & MEDICINE
2829,2020,University of Nairobi,1001.0,1.0,26.325,KENYA  ,Africa,Nairobi,Public,29.00827668,29.34632243,24.02310694,6333,57149,22.93309906,254,26.5,2.54,Engineering & Technology  
1450,2018,Osaka University,63.0,4.0,72.1,Japan,asia,Osaka City,public,51.16808622,57.06967839,73.42468317,19867,217362,69.51122859,536,62.3,6.35,LIFE SCIENCES & MEDICINE
1310,2017,National Technical University of Athens,395.0,1.0,30.5,Greece  ,Europe,Athens,Public,30.09405828,26.63980278,31.68556696,1345,16508,23.95927277,147,30.9,1.95,Engineering & Technology
3315,2021,Washington University in St. Louis,105.0,35.0,56.9, United States,NORTH AMERICA,St. Louis,Private,75.62293497,55.94065645,49.21671704,20129,158832,49.74370759,343,62.4,6.3,LIFE SCIENCES & MEDICINE
2459,2018,University of Abou Bekr Belkaïd Tlemcen,987.0,1.0,16.0075,Algeria,Other,Algeria,Public,17.63243857,19.08930529,14.78395861,6775,25128,9.951767414,134,16.2,2.68,life sciences & medicine  
848,2026,Istanbul Bilgi University,1696.0,44.0,24.128,Turkey,Asia,Turkey,PUBLIC,25.70227891,25.86890309,22.96783266,4476,32054,25.66340333,163,24.3,3.58,Engineering & Technology
1548,2023,Pontifícia Universidade Católica do Paraná,1265.0,32.0,24.255,brazil,latin america,Curitiba, Private  ,4.1,3.2,4.7,1203,4808,6.293515644,56,4.4,1.57,Life Sciences & Medicine
2488,2025,University of Bahrain,975.5,4.0,53.4,Bahrain,Asia,Zallaq,Public,9.7,5.1,2.2,3723,3442,1.850501972,53,5.9,2.0,Social Sciences & Management  
1343,2022,National University of the South,1623.0,28.0,13.185, argentina, Latin America  ,Argentina,Private,8.789318757,11.52853266,11.53604499,4035,20488,9.746940709,153,10.2,1.92,Engineering & Technology
3066,2025,University of Vienna,137.0,1.0,53.9,austria,Europe,Vienna,public,70.9,40.4,13.0,4556,15666,9.628501594,117,42.0,2.8, Arts & Humanities  
2144,2026,Universidad Católica del Norte,1300.5,15.0,40.6,Chile,Americas,Antofagasta,Private not for Profit,5.7,5.0,9.3,2279,6522,6.627939591,75,7.5,2.32,ARTS & HUMANITIES
903,2024,Johannes Gutenberg Universität Mainz,464.0,57.0,24.8,Germany,Europe  ,Mainz,public,22.6,12.7,14.8,13552,37809,10.96857585,211,18.7,3.93,Arts & Humanities
780,2024,Indian Institute of Technology Mandi,1021.0,63.0,32.1555, India, ASIA,India,Public,29.59040225,33.69371256,25.10671331,143,2846,20.62521797,51,27.3,1.04,engineering & technology
2519,2023,University of Brighton,956.0,96.0,32.74,United Kingdom,Europe,United Kingdom,Public,8.3,5.7,12.3,4860,12587,7.296938694,98,10.3,2.82, Engineering & Technology
645,2020,Grigore T. Popa University of Medicine and Pharmacy,1259.0,8.0,15.895,Romania,Europe,Romania, Public,15.33491401,19.1259882,18.03577444,1851,11944,16.2730117,118,16.7,2.52,social sciences & management
80,2024,Alma Mater Studiorum - University of Bologna,154.0,3.0,50.5,ITALY,Europe  ,Bologna,Public,79.6,40.0,49.5,16598,211891,44.8920991,455,64.6,3.52,ENGINEERING & TECHNOLOGY
327,2024,Centrale Nantes,464.0,23.0,46.7015,FRANCE,Europe,France,Public,53.81318182,46.91831623,60.33566385,591,6508,48.92979138,68,57.1,4.44,Engineering & Technology
3302,2020,Vytautas Magnus University,900.5,4.0,35.5,LITHUANIA,Europe,Kaunas,Public,24.75052776,39.5890277,39.56044296,3236,20324,29.62672421,143,32.2,4.72, Life Sciences & Medicine
419,2016,Curtin University,437.0,25.0,33.3975,Australia,Oceania,Perth,Public,36.18946565,36.00308025,29.63891032,12007,72837,23.52600285,242,32.9,3.88,Arts & Humanities
1004,2018,King Mongkut’s University of Technology Thonburi,696.0,5.0,25.9775, Thailand,ASIA,Thailand, Public,26.48752473,28.29921927,25.33282911,8248,24276,16.29269452,154,25.9,5.54,Natural Sciences  
201,2021,Başkent University,1511.0,49.0,12.22,Turkey, Asia,Turkey,Public,13.54594062,12.66266659,13.56289188,3213,7532,6.382893969,81,13.6,2.72,LIFE SCIENCES & MEDICINE
37,2022,Aichi Medical University,1106.0,60.0,24.4575,Japan,Asia,Japan,Private  ,17.99396297,25.1027211,25.29217726,346,2075,19.95245103,46,21.6,3.33, Life Sciences & Medicine  
2478,2017,University of Antwerp,209.0,7.0,45.8, Belgium,europe  ,Antwerp,public,46.55480706,51.00836035,47.85007231,9313,67752,39.76062358,279,47.2,5.47,Arts & Humanities
889,2023,Jeju National University,1056.0,35.0,19.915,South Korea,ASIA,Jeju City,public,3.2,1.9,5.1,2371,3403,3.065532291,49,4.2,2.14, Life Sciences & Medicine
1859,2016,Swansea University,361.0,46.0,37.5075, united kingdom,Europe  ,Swansea,Public,37.5695569,41.0685685,30.49101718,6924,29810,23.73395276,186,34.0,5.51,LIFE SCIENCES & MEDICINE
2911,2019,University of Potsdam,235.0,34.0,50.435,Germany,Europe,Germany, Public,57.42749206,50.92885878,55.32613116,5093,52201,48.55916174,211,56.4,4.74,Natural Sciences
270,2021,Brunel University London,368.0,55.0,29.7,UNITED KINGDOM,Europe,United Kingdom,Public  ,33.71015068,33.04768708,30.58782927,2431,18190,21.15149436,133,32.1,2.83,Arts & Humanities
113,2024,Annamalai University,1562.0,108.0,21.652,india,Asia,India,PRIVATE,21.24848754,20.10999961,23.9780021,3437,15814,14.22156397,111,22.6,3.09,Arts & Humanities  
2409,2026,Universitat de Valencia,430.0,15.0,35.7,spain,EUROPE  ,València,public,49.7,17.2,31.0,7654,50012,18.69615597,212,40.4,2.86,ARTS & HUMANITIES
2454,2022,University at Buffalo,287.0,74.0,48.855, United States, North America,United States, Private,51.61094734,55.94040069,44.27063226,7828,61413,28.95458975,250,47.9,3.69,Arts & Humanities
917,2026,K.N. Toosi University of Technology,954.0,31.0,36.2645,Iran,Asia,Iran, Private,38.44656853,29.65513551,47.10583846,5030,24021,28.36030247,160,42.8,5.94,Arts & Humanities  
1734,2021,Shandong University,485.0,24.0,24.6,China (Mainland),asia,Jinan,Public,20.26595659,26.20833999,26.50976493,51,1670,33.39804449,47,23.4,1.02,Life Sciences & Medicine
505,2023,Ehime University,1391.0,77.0,20.4425,JAPAN,asia  ,Japan,Private,22.77268576,27.73473677,17.79917745,827,9285,17.95980677,83,20.3,1.6,social sciences & management
2741,2022,University of Leicester,,41.0,39.6,United Kingdom,Europe,Leicester,Public,31.22657199,,42.03772968,2877,52290,34.44642859,235,36.6,1.9,
2595,2019,University of Debrecen,625.5,3.0,20.5125,hungary,EUROPE,Debrecen,Public,18.09683496,23.15029996,20.01529151,140,981,19.62674501,31,19.1,2.8,Natural Sciences
1096,2024,Lorestan University,1151.0,40.0,29.2625, Iran  ,ASIA,Iran, Private,29.22590868,28.26814848,34.18173963,1853,13601,21.05442309,112,31.7,2.87,natural sciences
1309,2023,National Technical University Kharkiv Polytechnic Institute,1579.0,13.0,16.915,Ukraine,EUROPE,Ukraine,Private  ,18.66776911,17.8684516,21.74778534,8449,26565,11.63606567,155,20.2,3.7,ARTS & HUMANITIES  
387,2020,"City, University of London",349.0,54.0,31.1,United Kingdom,Europe,London,Public,30.68443116,21.76896111,29.29334526,3296,20087,20.70786205,134,30.0,3.4,Engineering & Technology
3328,2024,Western University,114.0,6.0,57.4,CANADA,North America,London,Public,32.1,47.4,98.3,21711,278571,73.40486512,451,65.2,5.72, Arts & Humanities
1790,2021,Soochow University,675.5,37.0,55.7,china (mainland),Asia,Suzhou,Public,50.41686439,56.8778075,52.9560662,130,2481,49.61450213,52,51.7,2.6,Arts & Humanities
2041,2026,Tomsk State University of Control Systems and Radioelectronics,1854.0,55.0,21.085, russian federation,Europe,Russian Federation,Private,18.82936897,19.32185666,15.59670586,1378,3040,12.06228375,49,17.2,5.47, Social Sciences & Management
1215,2022,Morgan State University,1057.0,213.0,25.8,United States,north america,United States, Public,20.16215397,24.07483136,25.05195932,1265,9511,23.95696005,106,22.6,3.19,Natural Sciences
1734,2017,Shandong University,525.5,25.0,46.4, China (Mainland),ASIA,Jinan,Public  ,39.7940764,48.50286442,53.18445397,207,2671,53.42304424,52,46.5,4.14,Life Sciences & Medicine
2894,2021,University of Pecs,675.5,5.0,55.7,Hungary,Europe,Pécs,PUBLIC,61.05536804,61.59561544,49.98688319,227,1686,33.71034462,41,55.5,4.54,Life Sciences & Medicine
2773,2018,University of Manitoba,575.5,22.0,37.74,Canada  ,North America  ,Winnipeg,Public  ,27.92005652,32.12589963,36.21067908,193,1084,21.67670249,34,32.1,3.86,LIFE SCIENCES & MEDICINE
1210,2026,Monash University,36.0,5.0,85.8,AUSTRALIA,Oceania,Melbourne,Public,95.7,87.5,93.0,16180,224867,66.19577726,472,94.4,4.76,Arts & Humanities  
2649,2019,University of Guadalajara,1212.0,23.0,12.925,Mexico,LATIN AMERICA,Mexico,public,15.68758352,14.43434596,9.452091593,36540,66711,7.216636956,252,12.6,3.95,Arts & Humanities
577,2021,Freie Universitaet Berlin,130.0,13.0,53.2,Germany,Europe,Berlin,Public  ,51.16331922,41.36632565,53.63124598,6181,51161,36.83299227,240,52.4,4.45,Life Sciences & Medicine
2535,2021,"University of California, Davis",112.0,39.0,55.3,United States, North America,Davis,Public  ,69.18585302,49.01604616,48.86721039,12095,137939,40.33300888,352,59.0,3.54,engineering & technology
2755,2023,University of Lorraine,771.0,35.0,34.525,France,Europe,France,Public,32.61698093,32.15507851,28.31203689,18423,110489,31.16742526,296,30.5,5.2,Engineering & Technology  
995,2018,King Fahd University of Petroleum and Minerals,592.0,7.0,31.055,Saudi Arabia  ,Asia,Saudi Arabia,Private,32.55290938,36.39056714,34.60333908,1193,20030,36.68418291,142,33.6,2.18, Engineering & Technology
296,2025,Canadian University Dubai,523.0,9.0,23.5,UNITED ARAB EMIRATES,ASIA,United Arab Emirates,C,20.1,19.9,2.7,2654,1237,2.534569602,35,11.4,5.44,Engineering & Technology
1066,2022,Lebanese American University,585.5,5.0,28.59,Lebanon,Asia  ,Byblos,Private,28.99545078,31.35921652,32.10899871,3588,13556,19.59021478,119,30.6,5.18,NATURAL SCIENCES  
499,2024,Edinburgh Napier University,825.5,90.0,42.981,UNITED KINGDOM,Europe,Edinburgh,Public,4.9,4.2,10.4,4178,3609,5.276110374,56,7.6,6.11,Arts & Humanities
2319,2017,Universidade Federal da Bahia,701.0,17.0,13.1225, brazil,Latin America,Salvador, PUBLIC,11.51524057,13.91751669,17.29472107,4897,31982,12.16498804,153,14.4,1.86, Natural Sciences
2781,2019,"University of Maryland, Baltimore County",453.0,124.0,25.6, United States,north america,Baltimore,public,32.11747873,20.28300503,25.23187896,3247,9141,10.96035463,95,28.7,3.89,engineering & technology
2066,2025,Tunghai University,1300.5,24.0,26.4395,TAIWAN,Asia,Taichung City,C,6.5,5.4,5.4,3616,3520,4.763248751,56,6.0,4.89,Natural Sciences
1509,2020,Plekhanov Russian University of Economics,775.5,22.0,44.5,Russia  ,Europe,Moscow,public,31.25263507,44.61851831,49.80282554,236,1804,36.0779438,36,40.5,4.72,Natural Sciences
977,2025,Kermanshah University of Medical Sciences,410.0,1.0,49.013, Iran  ,Asia,Iran,private,51.63440466,50.457227,51.7609957,1287,20653,31.33976103,121,51.7,1.95,Engineering & Technology
1034,2020,Kwansei Gakuin University,1303.0,98.0,14.645, Japan,Asia,Japan,Private,15.07993247,15.96097367,15.07260156,3192,14847,10.81327321,137,15.1,2.32,Social Sciences & Management
1631,2023,Ruhr University Bochum,299.0,41.0,48.925,Germany,europe,Germany,Private  ,49.03642767,59.25564542,34.88687441,11178,56096,25.91026706,235,42.0,5.16,Arts & Humanities
1247,2019,Nanjing Medical University,754.0,8.0,27.5725, CHINA,ASIA,China,Public,29.78701052,31.15241132,25.01598659,2674,15736,19.30814222,123,27.4,3.28,Arts & Humanities  
2754,2022,University of Lodz,900.5,4.0,45.8,Poland  ,europe,Lodz,Public  ,46.75229134,35.21826113,45.28354535,232,1780,35.59752031,43,46.0,4.64,Arts & Humanities
2405,2023,Universitat Ramon Llull,692.0,27.0,42.0175,Spain,Europe,Barcelona,Private,10.4,47.1,8.7,4985,9080,6.86310086,86,9.6,3.77,LIFE SCIENCES & MEDICINE
2146,2024,"Universidad Central ""Marta Abreu"" de Las Villas",875.5,2.0,54.0,CUBA,Latin America,Santa Clara,Public,5.7,1.1,1.2,2928,991,1.06286619,35,3.4,3.14,Natural Sciences  
2779,2023,University of Marrakech Cadi Ayyad,1183.0,2.0,24.795,MOROCCO,Africa,Morocco,Public,24.61737771,30.6569609,22.70797259,17323,106704,13.21414328,309,23.7,2.15,engineering & technology
2063,2025,Tufts University,344.0,76.0,32.9,United States, Americas,Medford,Private,16.9,7.7,45.7,2304,29835,36.83310485,173,31.3,2.84,Life Sciences & Medicine
2412,2020,Universiti Brunei Darussalam,298.0,1.0,34.6,Brunei  ,Asia,Bandar Seri Begawan,Public,37.02328685,30.59539607,25.45538868,1472,13221,27.83271933,114,31.2,3.1,Social Sciences & Management
1124,2024,Macquarie University,130.0,14.0,53.7, Australia,Oceania,Sydney, public,31.6,41.0,81.3,13195,209359,74.10927818,436,56.4,4.67,Arts & Humanities
27,2023,Adolfo Ibáñez University,1345.0,34.0,21.3225, Chile,latin america,Chile, Private,22.39104496,20.17750672,21.5483677,2415,9745,12.19606422,96,22.0,3.02,Life Sciences & Medicine  
1585,2020,Queen Mary University of London,126.0,25.0,53.9, United Kingdom,Europe,London, Public,59.02500034,60.92647556,42.3559441,8583,62242,29.3734134,252,50.7,4.05,Arts & Humanities
2770,2023,University of Management and Technology,523.0,4.0,41.6525,Pakistan,Asia,Pakistan,PRIVATE,49.0418497,45.63284378,56.5598994,4271,81129,58.78895673,234,52.8,3.09,Social Sciences & Management
