university_id,year,university_name,country,region,city,world_rank,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field
3302,2020,Vytautas Magnus University,Lithuania,Europe,Kaunas,900.5,39.56044296,3236,20324,29.62672421,143,32.2,4.72,Life Sciences & Medicine
419,2016,Curtin University,Australia,Oceania,Perth,437.0,29.63891032,12007,72837,23.52600285,242,32.9,3.88,Arts & Humanities
1004,2018,King Mongkut’s University of Technology Thonburi,Thailand,Asia,Thailand,696.0,25.33282911,8248,24276,16.29269452,154,25.9,5.54,Natural Sciences
201,2021,Başkent University,Turkey,Asia,Turkey,1511.0,13.56289188,3213,7532,6.382893969,81,13.6,2.72,Life Sciences & Medicine
37,2022,Aichi Medical University,Japan,Asia,Japan,1106.0,25.29217726,346,2075,19.95245103,46,21.6,3.33,Life Sciences & Medicine
2478,2017,University of Antwerp,Belgium,Europe,Antwerp,209.0,47.85007231,9313,67752,39.76062358,279,47.2,5.47,Arts & Humanities
889,2023,Jeju National University,South Korea,Asia,Jeju City,1056.0,5.1,2371,3403,3.065532291,49,4.2,2.14,Life Sciences & Medicine
1859,2016,Swansea University,United Kingdom,Europe,Swansea,361.0,30.49101718,6924,29810,23.73395276,186,34.0,5.51,Life Sciences & Medicine
2911,2019,University of Potsdam,Germany,Europe,Germany,235.0,55.32613116,5093,52201,48.55916174,211,56.4,4.74,Natural Sciences
270,2021,Brunel University London,United Kingdom,Europe,United Kingdom,368.0,30.58782927,2431,18190,21.15149436,133,32.1,2.83,Arts & Humanities
113,2024,Annamalai University,India,Asia,India,1562.0,23.9780021,3437,15814,14.22156397,111,22.6,3.09,Arts & Humanities
2409,2026,Universitat de Valencia,Spain,Europe,València,430.0,31.0,7654,50012,18.69615597,212,40.4,2.86,Arts & Humanities
2454,2022,University at Buffalo,United States,North America,United States,287.0,44.27063226,7828,61413,28.95458975,250,47.9,3.69,Arts & Humanities
917,2026,K.N. Toosi University of Technology,Iran,Asia,Iran,954.0,47.10583846,5030,24021,28.36030247,160,42.8,5.94,Arts & Humanities
1734,2021,Shandong University,China (Mainland),Asia,Jinan,485.0,26.50976493,51,1670,33.39804449,47,23.4,1.02,Life Sciences & Medicine
505,2023,Ehime University,Japan,Asia,Japan,1391.0,17.79917745,827,9285,17.95980677,83,20.3,1.6,Social Sciences & Management
2741,2022,University of Leicester,United Kingdom,Europe,Leicester,725.5,42.03772968,2877,52290,34.44642859,235,36.6,1.9,Life Sciences & Medicine
2595,2019,University of Debrecen,Hungary,Europe,Debrecen,625.5,20.01529151,140,981,19.62674501,31,19.1,2.8,Natural Sciences
1096,2024,Lorestan University,Iran,Asia,Iran,1151.0,34.18173963,1853,13601,21.05442309,112,31.7,2.87,Natural Sciences
1309,2023,National Technical University Kharkiv Polytechnic Institute,Ukraine,Europe,Ukraine,1579.0,21.74778534,8449,26565,11.63606567,155,20.2,3.7,Arts & Humanities
387,2020,"City, University of London",United Kingdom,Europe,London,349.0,29.29334526,3296,20087,20.70786205,134,30.0,3.4,Engineering & Technology
3328,2024,Western University,Canada,North America,London,114.0,98.3,21711,278571,73.40486512,451,65.2,5.72,Arts & Humanities
1790,2021,Soochow University,China (Mainland),Asia,Suzhou,675.5,52.9560662,130,2481,49.61450213,52,51.7,2.6,Arts & Humanities
2041,2026,Tomsk State University of Control Systems and Radioelectronics,Russian Federation,Europe,Russian Federation,1854.0,15.59670586,1378,3040,12.06228375,49,17.2,5.47,Social Sciences & Management
1215,2022,Morgan State University,United States,North America,United States,1057.0,25.05195932,1265,9511,23.95696005,106,22.6,3.19,Natural Sciences
1734,2017,Shandong University,China (Mainland),Asia,Jinan,525.5,53.18445397,207,2671,53.42304424,52,46.5,4.14,Life Sciences & Medicine
2894,2021,University of Pecs,Hungary,Europe,Pécs,675.5,49.98688319,227,1686,33.71034462,41,55.5,4.54,Life Sciences & Medicine
2773,2018,University of Manitoba,Canada,North America,Winnipeg,575.5,36.21067908,193,1084,21.67670249,34,32.1,3.86,Life Sciences & Medicine
1210,2026,Monash University,Australia,Oceania,Melbourne,36.0,93.0,16180,224867,66.19577726,472,94.4,4.76,Arts & Humanities
2649,2019,University of Guadalajara,Mexico,Latin America,Mexico,1212.0,9.452091593,36540,66711,7.216636956,252,12.6,3.95,Arts & Humanities
577,2021,Freie Universitaet Berlin,Germany,Europe,Berlin,130.0,53.63124598,6181,51161,36.83299227,240,52.4,4.45,Life Sciences & Medicine
2535,2021,"University of California, Davis",United States,North America,Davis,112.0,48.86721039,12095,137939,40.33300888,352,59.0,3.54,Engineering & Technology
2755,2023,University of Lorraine,France,Europe,France,771.0,28.31203689,18423,110489,31.16742526,296,30.5,5.2,Engineering & Technology
995,2018,King Fahd University of Petroleum and Minerals,Saudi Arabia,Asia,Saudi Arabia,592.0,34.60333908,1193,20030,36.68418291,142,33.6,2.18,Engineering & Technology
296,2025,Canadian University Dubai,United Arab Emirates,Asia,United Arab Emirates,523.0,2.7,2654,1237,2.534569602,35,11.4,5.44,Engineering & Technology
1066,2022,Lebanese American University,Lebanon,Asia,Byblos,585.5,32.10899871,3588,13556,19.59021478,119,30.6,5.18,Natural Sciences
499,2024,Edinburgh Napier University,United Kingdom,Europe,Edinburgh,825.5,10.4,4178,3609,5.276110374,56,7.6,6.11,Arts & Humanities
2319,2017,Universidade Federal da Bahia,Brazil,Latin America,Salvador,701.0,17.29472107,4897,31982,12.16498804,153,14.4,1.86,Natural Sciences
2781,2019,"University of Maryland, Baltimore County",United States,North America,Baltimore,453.0,25.23187896,3247,9141,10.96035463,95,28.7,3.89,Engineering & Technology
2066,2025,Tunghai University,Taiwan,Asia,Taichung City,1300.5,5.4,3616,3520,4.763248751,56,6.0,4.89,Natural Sciences
1509,2020,Plekhanov Russian University of Economics,Russia,Europe,Moscow,775.5,49.80282554,236,1804,36.0779438,36,40.5,4.72,Natural Sciences
977,2025,Kermanshah University of Medical Sciences,Iran,Asia,Iran,410.0,51.7609957,1287,20653,31.33976103,121,51.7,1.95,Engineering & Technology
1034,2020,Kwansei Gakuin University,Japan,Asia,Japan,1303.0,15.07260156,3192,14847,10.81327321,137,15.1,2.32,Social Sciences & Management
1631,2023,Ruhr University Bochum,Germany,Europe,Germany,299.0,34.88687441,11178,56096,25.91026706,235,42.0,5.16,Arts & Humanities
1247,2019,Nanjing Medical University,China,Asia,China,754.0,25.01598659,2674,15736,19.30814222,123,27.4,3.28,Arts & Humanities
2754,2022,University of Lodz,Poland,Europe,Lodz,900.5,45.28354535,232,1780,35.59752031,43,46.0,4.64,Arts & Humanities
2405,2023,Universitat Ramon Llull,Spain,Europe,Barcelona,692.0,8.7,4985,9080,6.86310086,86,9.6,3.77,Life Sciences & Medicine
2146,2024,"Universidad Central ""Marta Abreu"" de Las Villas",Cuba,Latin America,Santa Clara,875.5,1.2,2928,991,1.06286619,35,3.4,3.14,Natural Sciences
2779,2023,University of Marrakech Cadi Ayyad,Morocco,Africa,Morocco,1183.0,22.70797259,17323,106704,13.21414328,309,23.7,2.15,Engineering & Technology
2063,2025,Tufts University,United States,Americas,Medford,344.0,45.7,2304,29835,36.83310485,173,31.3,2.84,Life Sciences & Medicine
2412,2020,Universiti Brunei Darussalam,Brunei,Asia,Bandar Seri Begawan,298.0,25.45538868,1472,13221,27.83271933,114,31.2,3.1,Social Sciences & Management
1124,2024,Macquarie University,Australia,Oceania,Sydney,130.0,81.3,13195,209359,74.10927818,436,56.4,4.67,Arts & Humanities
27,2023,Adolfo Ibáñez University,Chile,Latin America,Chile,1345.0,21.5483677,2415,9745,12.19606422,96,22.0,3.02,Life Sciences & Medicine
1585,2020,Queen Mary University of London,United Kingdom,Europe,London,126.0,42.3559441,8583,62242,29.3734134,252,50.7,4.05,Arts & Humanities
2770,2023,University of Management and Technology,Pakistan,Asia,Pakistan,523.0,56.5598994,4271,81129,58.78895673,234,52.8,3.09,Social Sciences & Management
2457,2021,University of A Coruña,Spain,Europe,Spain,1069.0,19.24160558,2854,9433,13.11954174,88,20.5,3.97,Life Sciences & Medicine
409,2021,Copenhagen Business School,Denmark,Europe,Frederiksberg,229.0,96.7368843,5916,111587,77.54505658,352,87.6,4.11,Life Sciences & Medicine
3230,2025,Université de Montréal,Canada,Americas,Montreal,159.0,19.3,15235,57598,12.61171431,208,37.4,3.34,Natural Sciences
588,2023,Fundación Universidad De Bogotá-Jorge Tadeo Lozano,Colombia,Americas,Colombia,1227.0,1.9,1651,1700,1.895595343,42,3.6,1.84,Life Sciences & Medicine
1279,2026,"National Institute of Applied Sciences, Strasbourg",France,Europe,France,1660.0,26.52574962,414,1895,15.79468341,43,24.0,3.45,Social Sciences & Management
1339,2025,National University of Singapore,Singapore,Asia,Singapore,8.0,93.1,18403,179905,60.57408514,368,96.3,6.2,Social Sciences & Management
342,2025,Charles Darwin University,Australia,Oceania,Casuarina,625.5,44.2,745,18755,40.42054305,128,25.0,1.61,Life Sciences & Medicine
2442,2025,University College Cork,Ireland,Europe,Cork,273.0,28.5,4623,28854,22.2984268,193,29.3,3.57,Social Sciences & Management
2787,2017,University of Massachusetts Boston,United States,North America,Boston,575.5,49.36159587,3389,26093,31.13722677,181,48.5,4.04,Life Sciences & Medicine
1399,2021,Northwest University,China (Mainland),Asia,Xi'an,775.5,18.83113252,38,514,10.27711758,22,20.2,0.76,Arts & Humanities
926,2026,Kadir Has University,Turkey,Asia,Turkey,727.0,47.05889307,1488,15544,44.15792494,107,43.8,4.23,Engineering & Technology
3058,2025,University of Valladolid,Spain,Europe,Spain,1343.0,32.40223803,7664,63391,28.31224763,225,27.9,3.42,Social Sciences & Management
88,2024,American University,United States,North America,Washington D.C.,795.5,4.1,2792,2288,3.450325882,53,10.1,4.21,Engineering & Technology
348,2025,Chengdu University,China,Asia,China,932.0,35.95694362,5925,29468,23.14829988,164,35.5,4.65,Natural Sciences
3395,2026,Zonguldak Bülent Ecevit University,Turkey,Asia,Turkey,1966.0,24.20679003,4191,28111,29.62210315,160,21.7,4.42,Arts & Humanities
1688,2018,San Diego State University,United States,North America,San Diego,900.5,31.27249657,4910,44454,35.22535759,216,33.0,3.89,Engineering & Technology
970,2026,Kazan State Power Engineering University,Russian Federation,Europe,Russian Federation,2150.0,13.78030067,1253,5794,11.2507964,74,12.8,2.43,Life Sciences & Medicine
2703,2022,University of Jordan,Jordan,Asia,Amman,625.5,51.08289746,182,2053,41.06356035,43,59.8,3.64,Life Sciences & Medicine
2883,2020,University of Padua,Italy,Europe,Italy,244.0,63.86955347,19388,224478,57.66204726,498,54.2,4.98,Life Sciences & Medicine
453,2018,Diponegoro University,Indonesia,Asia,Semarang,900.5,22.45961116,5369,57873,20.29212303,208,20.0,1.88,Social Sciences & Management
2972,2021,University of South Australia,Australia,Oceania,Magill,295.0,33.66510222,98,1765,35.30540664,37,33.1,1.96,Natural Sciences
1290,2023,National Kaohsiung University of Science and Technology,Taiwan,Asia,Taiwan,1618.0,21.60941995,11835,77737,27.57615335,269,18.4,4.2,Social Sciences & Management
2789,2025,University of Mataram,Indonesia,Asia,Indonesia,2078.0,1.1,5054,1468,1.0,42,3.8,3.44,Life Sciences & Medicine
3112,2025,University of the Basque Country,Spain,Europe,Leioa,645.5,19.0,10018,46600,17.86141903,223,19.2,3.84,Natural Sciences
2778,2022,University of Maribor,Slovenia,Europe,Maribor,900.5,22.6442433,115,935,18.70752576,27,22.4,2.3,Engineering & Technology
1020,2016,Konkuk University,South Korea,Asia,Seoul,703.0,20.98617894,5214,25465,15.49916097,175,21.2,3.17,Engineering & Technology
1442,2020,Oregon Health and Science University,United States,North America,United States,268.0,50.485774,1442,12350,42.58700537,96,40.4,4.97,Social Sciences & Management
1774,2023,Silpakorn University,Thailand,Asia,Thailand,1575.0,13.95038338,6374,14651,8.314816068,122,15.0,3.62,Arts & Humanities
1323,2023,National University of Distance Education,Spain,Europe,Spain,1384.0,16.46866453,9016,43982,13.07821681,210,17.9,2.68,Arts & Humanities
1598,2025,RWTH Aachen University,Germany,Europe,Aachen,99.0,71.9,6592,168232,80.64803678,457,59.2,3.16,Natural Sciences
937,2019,Kansai University,Japan,Asia,Japan,1188.0,13.85397222,5164,23815,8.545119904,164,13.6,1.85,Life Sciences & Medicine
680,2025,Harokopio University of Athens,Greece,Europe,Greece,646.0,32.39985188,753,11034,33.94989514,129,32.9,2.32,Arts & Humanities
2583,2022,University of Copenhagen,Denmark,Europe,Copenhagen,79.0,74.98002465,23865,495874,67.99311646,660,66.3,3.27,Engineering & Technology
1664,2017,Sabanci University,Turkey,Asia,Istanbul,445.5,65.23320469,1693,16075,41.43048206,140,55.5,4.36,Arts & Humanities
319,2021,Central Queensland University,Australia,Oceania,Norman Gardens,595.5,26.39103465,2670,21173,28.1182797,117,25.1,3.55,Social Sciences & Management
2233,2024,Universidad de Belgrano,Argentina,Latin America,Buenos Aires,765.5,1.0,2796,875,1.0,28,5.4,3.2,Natural Sciences
1632,2024,Ruhr-Universität Bochum,Germany,Europe,Bochum,375.0,59.7,12824,157633,34.19362357,375,40.4,2.78,Social Sciences & Management
3031,2019,University of Toronto,Canada,North America,Toronto,28.0,63.68511477,21848,489853,49.57527072,761,80.0,2.21,Life Sciences & Medicine
259,2020,Bournemouth University,United Kingdom,Europe,Poole,725.5,42.81676519,1408,20130,26.04086513,122,42.3,1.82,Life Sciences & Medicine
905,2017,Johannes Kepler University of Linz,Austria,Europe,Austria,499.0,34.80385875,2229,28257,36.27342277,167,36.6,2.86,Natural Sciences
3237,2018,Université de Sherbrooke,Canada,North America,Sherbrooke,625.5,28.48567061,141,740,14.80239356,28,29.1,2.82,Engineering & Technology
200,2017,Baylor University,United States,North America,Waco,701.0,28.64339585,4133,33758,26.08789188,198,28.5,3.19,Natural Sciences
1006,2020,King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia,Asia,Saudi Arabia,536.0,23.86040559,2623,20293,24.77788316,112,24.1,3.2,Engineering & Technology
2980,2021,University of South Wales,United Kingdom,Europe,United Kingdom,1020.0,28.37814582,2766,50513,31.99044781,245,24.7,1.75,Engineering & Technology
1708,2023,Seattle University,United States,North America,Seattle,1089.0,3.3,819,1616,3.032522284,42,4.0,1.54,Life Sciences & Medicine
1401,2026,Northwestern University,United States Of America,Americas,Evanston,42.0,71.2,7802,72223,49.46765326,298,81.7,5.34,Life Sciences & Medicine
2420,2026,Universiti Malaysia Sabah,Malaysia,Asia,Kota Kinabalu,1747.0,22.35761444,2625,14810,14.86974119,129,24.0,2.64,Social Sciences & Management
1335,2024,National University of Science and Technology,Russian Federation,Europe,Russian Federation,675.0,44.73436123,1879,21965,38.26596947,157,42.3,3.27,Social Sciences & Management
965,2017,Kazakh-British Technical University,Kazakhstan,Asia,Almaty,675.5,32.92295456,1020,8377,31.49262428,107,32.7,3.83,Life Sciences & Medicine
2843,2025,University of New Brunswick,Canada,Americas,Fredericton,685.5,27.5,5752,21311,19.09547306,138,16.2,5.15,Arts & Humanities
545,2022,Federal University of Pernambuco,Brazil,Latin America,Brazil,1380.0,15.69543794,5850,54081,17.78976098,257,16.8,1.92,Social Sciences & Management
2808,2023,University of Mississippi,United States,North America,Oxford,979.0,8.8,3502,10820,9.953911538,87,6.2,3.22,Arts & Humanities
3367,2025,Yildiz Technical University,Turkey,Asia,Istanbul,875.5,12.2,4759,12741,11.62545461,113,11.0,4.34,Life Sciences & Medicine
2127,2020,Universidad Autónoma de Yucatán,Mexico,Latin America,Mexico,1282.0,12.75646355,12190,17602,5.788124698,137,14.8,4.01,Arts & Humanities
689,2018,Hebrew University of Jerusalem,Israel,Asia,Israel,206.0,42.30944152,4572,41808,39.93142664,204,53.1,4.37,Social Sciences & Management
1639,2023,Russian-Armenian State University,Armenia,Asia,Armenia,894.0,1.4,4290,838,1.0,23,3.4,5.12,Social Sciences & Management
3189,2017,Université Laval,Canada,North America,Québec,372.0,23.98060778,148,701,14.02787036,28,26.0,2.96,Natural Sciences
831,2024,Iran University of Science and Technology,"Iran, Islamic Republic Of",Asia,Tehran,451.0,94.8,3909,138750,92.80950868,478,50.7,2.61,Arts & Humanities
3157,2021,Universität Jena,Germany,Europe,Jena,323.0,31.18677452,32,1018,20.35423964,31,31.2,0.64,Engineering & Technology
1821,2025,St Francis Xavier University,Canada,North America,Canada,1247.0,35.20344978,715,4746,17.57841582,70,35.0,2.65,Arts & Humanities
3349,2018,Xi’an Jiaotong University,China (Mainland),Asia,Xi'an,344.0,29.86121404,10684,49326,13.22760057,181,30.8,2.87,Natural Sciences
2029,2026,Tokyo Medical and Dental University,Japan,Asia,Tokyo,697.0,29.1,475,3989,15.0525025,68,22.4,1.79,Life Sciences & Medicine
443,2018,Del Rosario University,Colombia,Latin America,Colombia,872.0,21.8883155,1083,5387,11.34034386,75,19.5,2.28,Natural Sciences
71,2017,Albert-Ludwigs-Universitaet Freiburg,Germany,Europe,Freiburg im Breisgau,163.0,50.43799283,8888,81537,40.91145419,274,51.8,4.46,Social Sciences & Management
1855,2019,Sungkyunkwan University,South Korea,Asia,Suwon,100.0,50.53220272,18070,105649,31.88908843,359,53.8,5.45,Social Sciences & Management
3353,2026,Yamagata University,Japan,Asia,Japan,1554.0,22.35825566,1883,10565,18.24696161,124,22.5,3.25,Natural Sciences
3400,2024,Çankırı Karatekin University,Turkey,Asia,Turkey,1753.0,19.65877288,1356,13856,13.4135852,102,18.0,1.31,Social Sciences & Management
1772,2022,Silesian University of Technology,Poland,Europe,Gliwice,900.5,15.17901214,138,700,13.9952792,27,17.6,2.76,Engineering & Technology
2928,2024,"University of Rome ""Tor Vergata""",Italy,Europe,Rome,489.0,38.1,2211,42295,28.5967093,194,34.8,1.49,Arts & Humanities
2670,2025,"University of Health Sciences, Turkey",Turkey,Asia,Turkey,1454.0,25.78276558,6153,38249,18.86066671,173,22.9,3.03,Life Sciences & Medicine
1420,2021,Ochanomizu University,Japan,Asia,Tokyo,1351.0,15.24829686,425,976,6.642766737,32,15.2,2.89,Social Sciences & Management
